chrom	start	end	coverage	sample
chr8	127434000	127436000	1.77	GM12878_H3K27ac
chr8	127436000	127438000	2.04	GM12878_H3K27ac
chr8	127438000	127440000	1.71	GM12878_H3K27ac
chr8	127440000	127442000	1.94	GM12878_H3K27ac
chr8	127442000	127444000	2.15	GM12878_H3K27ac
chr8	127444000	127446000	2.29	GM12878_H3K27ac
chr8	127446000	127448000	2.2	GM12878_H3K27ac
chr8	127448000	127450000	1.92	GM12878_H3K27ac
chr8	127450000	127452000	1.98	GM12878_H3K27ac
chr8	127452000	127454000	2.09	GM12878_H3K27ac
chr8	127454000	127456000	1.97	GM12878_H3K27ac
chr8	127456000	127458000	2.04	GM12878_H3K27ac
chr8	127458000	127460000	1.77	GM12878_H3K27ac
chr8	127460000	127462000	2.12	GM12878_H3K27ac
chr8	127462000	127464000	1.76	GM12878_H3K27ac
chr8	127464000	127466000	2.05	GM12878_H3K27ac
chr8	127466000	127468000	1.8	GM12878_H3K27ac
chr8	127468000	127470000	2.05	GM12878_H3K27ac
chr8	127470000	127472000	2.16	GM12878_H3K27ac
chr8	127472000	127474000	1.87	GM12878_H3K27ac
chr8	127474000	127476000	1.82	GM12878_H3K27ac
chr8	127476000	127478000	1.92	GM12878_H3K27ac
chr8	127478000	127480000	1.97	GM12878_H3K27ac
chr8	127480000	127482000	1.77	GM12878_H3K27ac
chr8	127482000	127484000	1.87	GM12878_H3K27ac
chr8	127484000	127486000	2.28	GM12878_H3K27ac
chr8	127486000	127488000	1.82	GM12878_H3K27ac
chr8	127488000	127490000	1.77	GM12878_H3K27ac
chr8	127490000	127492000	2.23	GM12878_H3K27ac
chr8	127492000	127494000	1.97	GM12878_H3K27ac
chr8	127494000	127496000	2.21	GM12878_H3K27ac
chr8	127496000	127498000	1.93	GM12878_H3K27ac
chr8	127498000	127500000	2.28	GM12878_H3K27ac
chr8	127500000	127502000	2.02	GM12878_H3K27ac
chr8	127502000	127504000	1.83	GM12878_H3K27ac
chr8	127504000	127506000	1.73	GM12878_H3K27ac
chr8	127506000	127508000	1.89	GM12878_H3K27ac
chr8	127508000	127510000	2.08	GM12878_H3K27ac
chr8	127510000	127512000	1.72	GM12878_H3K27ac
chr8	127512000	127514000	1.98	GM12878_H3K27ac
chr8	127514000	127516000	2.27	GM12878_H3K27ac
chr8	127516000	127518000	2.05	GM12878_H3K27ac
chr8	127518000	127520000	1.89	GM12878_H3K27ac
chr8	127520000	127522000	2.07	GM12878_H3K27ac
chr8	127522000	127524000	2.18	GM12878_H3K27ac
chr8	127524000	127526000	1.94	GM12878_H3K27ac
chr8	127526000	127528000	2.07	GM12878_H3K27ac
chr8	127528000	127530000	2.1	GM12878_H3K27ac
chr8	127530000	127532000	2.08	GM12878_H3K27ac
chr8	127532000	127534000	2.2	GM12878_H3K27ac
chr8	127534000	127536000	1.73	GM12878_H3K27ac
chr8	127536000	127538000	2.1	GM12878_H3K27ac
chr8	127538000	127540000	2.13	GM12878_H3K27ac
chr8	127540000	127542000	2.23	GM12878_H3K27ac
chr8	127542000	127544000	2.29	GM12878_H3K27ac
chr8	127544000	127546000	1.89	GM12878_H3K27ac
chr8	127546000	127548000	2.18	GM12878_H3K27ac
chr8	127548000	127550000	2.15	GM12878_H3K27ac
chr8	127550000	127552000	2.02	GM12878_H3K27ac
chr8	127552000	127554000	1.7	GM12878_H3K27ac
chr8	127554000	127556000	2.11	GM12878_H3K27ac
chr8	127556000	127558000	2.02	GM12878_H3K27ac
chr8	127558000	127560000	1.92	GM12878_H3K27ac
chr8	127560000	127562000	1.84	GM12878_H3K27ac
chr8	127562000	127564000	1.91	GM12878_H3K27ac
chr8	127564000	127566000	2.26	GM12878_H3K27ac
chr8	127566000	127568000	2.25	GM12878_H3K27ac
chr8	127568000	127570000	2.17	GM12878_H3K27ac
chr8	127570000	127572000	1.88	GM12878_H3K27ac
chr8	127572000	127574000	1.71	GM12878_H3K27ac
chr8	127574000	127576000	2.22	GM12878_H3K27ac
chr8	127576000	127578000	2.07	GM12878_H3K27ac
chr8	127578000	127580000	1.8	GM12878_H3K27ac
chr8	127580000	127582000	1.71	GM12878_H3K27ac
chr8	127582000	127584000	2.08	GM12878_H3K27ac
chr8	127584000	127586000	2.09	GM12878_H3K27ac
chr8	127586000	127588000	1.82	GM12878_H3K27ac
chr8	127588000	127590000	1.86	GM12878_H3K27ac
chr8	127590000	127592000	2.16	GM12878_H3K27ac
chr8	127592000	127594000	1.92	GM12878_H3K27ac
chr8	127594000	127596000	2.12	GM12878_H3K27ac
chr8	127596000	127598000	2.19	GM12878_H3K27ac
chr8	127598000	127600000	1.74	GM12878_H3K27ac
chr8	127600000	127602000	2.08	GM12878_H3K27ac
chr8	127602000	127604000	1.9	GM12878_H3K27ac
chr8	127604000	127606000	2.17	GM12878_H3K27ac
chr8	127606000	127608000	1.78	GM12878_H3K27ac
chr8	127608000	127610000	2.3	GM12878_H3K27ac
chr8	127610000	127612000	1.94	GM12878_H3K27ac
chr8	127612000	127614000	1.81	GM12878_H3K27ac
chr8	127614000	127616000	2.1	GM12878_H3K27ac
chr8	127616000	127618000	2.23	GM12878_H3K27ac
chr8	127618000	127620000	1.96	GM12878_H3K27ac
chr8	127620000	127622000	1.99	GM12878_H3K27ac
chr8	127622000	127624000	2.13	GM12878_H3K27ac
chr8	127624000	127626000	1.85	GM12878_H3K27ac
chr8	127626000	127628000	2.15	GM12878_H3K27ac
chr8	127628000	127630000	2.29	GM12878_H3K27ac
chr8	127630000	127632000	1.88	GM12878_H3K27ac
chr8	127632000	127634000	1.78	GM12878_H3K27ac
chr8	127634000	127636000	2.22	GM12878_H3K27ac
chr8	127636000	127638000	1.96	GM12878_H3K27ac
chr8	127638000	127640000	2.24	GM12878_H3K27ac
chr8	127640000	127642000	2.19	GM12878_H3K27ac
chr8	127642000	127644000	2.13	GM12878_H3K27ac
chr8	127644000	127646000	1.74	GM12878_H3K27ac
chr8	127646000	127648000	1.8	GM12878_H3K27ac
chr8	127648000	127650000	2.17	GM12878_H3K27ac
chr8	127650000	127652000	1.97	GM12878_H3K27ac
chr8	127652000	127654000	2.13	GM12878_H3K27ac
chr8	127654000	127656000	2.11	GM12878_H3K27ac
chr8	127656000	127658000	2.01	GM12878_H3K27ac
chr8	127658000	127660000	2.21	GM12878_H3K27ac
chr8	127660000	127662000	1.76	GM12878_H3K27ac
chr8	127662000	127664000	1.83	GM12878_H3K27ac
chr8	127664000	127666000	2.28	GM12878_H3K27ac
chr8	127666000	127668000	1.72	GM12878_H3K27ac
chr8	127668000	127670000	1.88	GM12878_H3K27ac
chr8	127670000	127672000	2.03	GM12878_H3K27ac
chr8	127672000	127674000	2.24	GM12878_H3K27ac
chr8	127674000	127676000	1.99	GM12878_H3K27ac
chr8	127676000	127678000	1.89	GM12878_H3K27ac
chr8	127678000	127680000	2.08	GM12878_H3K27ac
chr8	127680000	127682000	2.1	GM12878_H3K27ac
chr8	127682000	127684000	2.03	GM12878_H3K27ac
chr8	127684000	127686000	1.97	GM12878_H3K27ac
chr8	127686000	127688000	1.78	GM12878_H3K27ac
chr8	127688000	127690000	2.18	GM12878_H3K27ac
chr8	127690000	127692000	2.3	GM12878_H3K27ac
chr8	127692000	127694000	2.16	GM12878_H3K27ac
chr8	127694000	127696000	1.79	GM12878_H3K27ac
chr8	127696000	127698000	2.02	GM12878_H3K27ac
chr8	127698000	127700000	1.76	GM12878_H3K27ac
chr8	127700000	127702000	2.06	GM12878_H3K27ac
chr8	127702000	127704000	2.1	GM12878_H3K27ac
chr8	127704000	127706000	1.81	GM12878_H3K27ac
chr8	127706000	127708000	1.89	GM12878_H3K27ac
chr8	127708000	127710000	2.19	GM12878_H3K27ac
chr8	127710000	127712000	2.29	GM12878_H3K27ac
chr8	127712000	127714000	1.82	GM12878_H3K27ac
chr8	127714000	127716000	2.11	GM12878_H3K27ac
chr8	127716000	127718000	2.13	GM12878_H3K27ac
chr8	127718000	127720000	2.02	GM12878_H3K27ac
chr8	127720000	127722000	2.24	GM12878_H3K27ac
chr8	127722000	127724000	1.96	GM12878_H3K27ac
chr8	127724000	127726000	1.87	GM12878_H3K27ac
chr8	127726000	127728000	2.61	GM12878_H3K27ac
chr8	127728000	127730000	5.56	GM12878_H3K27ac
chr8	127730000	127732000	15.55	GM12878_H3K27ac
chr8	127732000	127734000	32.4	GM12878_H3K27ac
chr8	127734000	127736000	45.02	GM12878_H3K27ac
chr8	127736000	127738000	33.38	GM12878_H3K27ac
chr8	127738000	127740000	19.61	GM12878_H3K27ac
chr8	127740000	127742000	6.74	GM12878_H3K27ac
chr8	127742000	127744000	3.39	GM12878_H3K27ac
chr8	127744000	127746000	2.34	GM12878_H3K27ac
chr8	127746000	127748000	2.0	GM12878_H3K27ac
chr8	127748000	127750000	1.96	GM12878_H3K27ac
chr8	127750000	127752000	2.23	GM12878_H3K27ac
chr8	127752000	127754000	2.04	GM12878_H3K27ac
chr8	127754000	127756000	1.8	GM12878_H3K27ac
chr8	127756000	127758000	1.77	GM12878_H3K27ac
chr8	127758000	127760000	1.83	GM12878_H3K27ac
chr8	127760000	127762000	2.23	GM12878_H3K27ac
chr8	127762000	127764000	1.83	GM12878_H3K27ac
chr8	127764000	127766000	1.75	GM12878_H3K27ac
chr8	127766000	127768000	1.96	GM12878_H3K27ac
chr8	127768000	127770000	1.89	GM12878_H3K27ac
chr8	127770000	127772000	2.08	GM12878_H3K27ac
chr8	127772000	127774000	1.82	GM12878_H3K27ac
chr8	127774000	127776000	2.21	GM12878_H3K27ac
chr8	127776000	127778000	1.73	GM12878_H3K27ac
chr8	127778000	127780000	2.28	GM12878_H3K27ac
chr8	127780000	127782000	1.98	GM12878_H3K27ac
chr8	127782000	127784000	2.09	GM12878_H3K27ac
chr8	127784000	127786000	2.07	GM12878_H3K27ac
chr8	127786000	127788000	1.78	GM12878_H3K27ac
chr8	127788000	127790000	1.94	GM12878_H3K27ac
chr8	127790000	127792000	1.88	GM12878_H3K27ac
chr8	127792000	127794000	2.19	GM12878_H3K27ac
chr8	127794000	127796000	2.24	GM12878_H3K27ac
chr8	127796000	127798000	2.11	GM12878_H3K27ac
chr8	127798000	127800000	2.28	GM12878_H3K27ac
chr8	127800000	127802000	2.0	GM12878_H3K27ac
chr8	127802000	127804000	1.88	GM12878_H3K27ac
chr8	127804000	127806000	2.15	GM12878_H3K27ac
chr8	127806000	127808000	2.02	GM12878_H3K27ac
chr8	127808000	127810000	1.84	GM12878_H3K27ac
chr8	127810000	127812000	2.17	GM12878_H3K27ac
chr8	127812000	127814000	2.05	GM12878_H3K27ac
chr8	127814000	127816000	1.87	GM12878_H3K27ac
chr8	127816000	127818000	2.11	GM12878_H3K27ac
chr8	127818000	127820000	2.18	GM12878_H3K27ac
chr8	127820000	127822000	2.18	GM12878_H3K27ac
chr8	127822000	127824000	2.15	GM12878_H3K27ac
chr8	127824000	127826000	2.06	GM12878_H3K27ac
chr8	127826000	127828000	2.11	GM12878_H3K27ac
chr8	127828000	127830000	1.74	GM12878_H3K27ac
chr8	127830000	127832000	1.99	GM12878_H3K27ac
chr8	127832000	127834000	2.03	GM12878_H3K27ac
chr8	127834000	127836000	2.09	GM12878_H3K27ac
chr8	127836000	127838000	1.81	GM12878_H3K27ac
chr8	127838000	127840000	2.03	GM12878_H3K27ac
chr8	127840000	127842000	1.9	GM12878_H3K27ac
chr8	127842000	127844000	2.17	GM12878_H3K27ac
chr8	127844000	127846000	2.22	GM12878_H3K27ac
chr8	127846000	127848000	2.24	GM12878_H3K27ac
chr8	127848000	127850000	1.85	GM12878_H3K27ac
chr8	127850000	127852000	2.12	GM12878_H3K27ac
chr8	127852000	127854000	1.9	GM12878_H3K27ac
chr8	127854000	127856000	2.24	GM12878_H3K27ac
chr8	127856000	127858000	2.15	GM12878_H3K27ac
chr8	127858000	127860000	2.21	GM12878_H3K27ac
chr8	127860000	127862000	1.9	GM12878_H3K27ac
chr8	127862000	127864000	2.08	GM12878_H3K27ac
chr8	127864000	127866000	2.11	GM12878_H3K27ac
chr8	127866000	127868000	2.2	GM12878_H3K27ac
chr8	127868000	127870000	1.93	GM12878_H3K27ac
chr8	127870000	127872000	2.17	GM12878_H3K27ac
chr8	127872000	127874000	2.23	GM12878_H3K27ac
chr8	127874000	127876000	2.28	GM12878_H3K27ac
chr8	127876000	127878000	2.0	GM12878_H3K27ac
chr8	127878000	127880000	1.93	GM12878_H3K27ac
chr8	127880000	127882000	1.88	GM12878_H3K27ac
chr8	127882000	127884000	2.1	GM12878_H3K27ac
chr8	127884000	127886000	2.17	GM12878_H3K27ac
chr8	127886000	127888000	2.3	GM12878_H3K27ac
chr8	127888000	127890000	1.84	GM12878_H3K27ac
chr8	127890000	127892000	2.18	GM12878_H3K27ac
chr8	127892000	127894000	1.99	GM12878_H3K27ac
chr8	127894000	127896000	1.84	GM12878_H3K27ac
chr8	127896000	127898000	1.92	GM12878_H3K27ac
chr8	127898000	127900000	2.29	GM12878_H3K27ac
chr8	127900000	127902000	2.13	GM12878_H3K27ac
chr8	127902000	127904000	1.83	GM12878_H3K27ac
chr8	127904000	127906000	1.76	GM12878_H3K27ac
chr8	127906000	127908000	2.15	GM12878_H3K27ac
chr8	127908000	127910000	1.86	GM12878_H3K27ac
chr8	127910000	127912000	2.27	GM12878_H3K27ac
chr8	127912000	127914000	1.92	GM12878_H3K27ac
chr8	127914000	127916000	2.19	GM12878_H3K27ac
chr8	127916000	127918000	1.81	GM12878_H3K27ac
chr8	127918000	127920000	2.03	GM12878_H3K27ac
chr8	127920000	127922000	2.02	GM12878_H3K27ac
chr8	127922000	127924000	1.83	GM12878_H3K27ac
chr8	127924000	127926000	1.82	GM12878_H3K27ac
chr8	127926000	127928000	1.98	GM12878_H3K27ac
chr8	127928000	127930000	1.79	GM12878_H3K27ac
chr8	127930000	127932000	1.74	GM12878_H3K27ac
chr8	127932000	127934000	1.72	GM12878_H3K27ac
chr8	127934000	127936000	2.27	GM12878_H3K27ac
chr8	127936000	127938000	2.26	GM12878_H3K27ac
chr8	127938000	127940000	1.8	GM12878_H3K27ac
chr8	127940000	127942000	1.75	GM12878_H3K27ac
chr8	127942000	127944000	1.84	GM12878_H3K27ac
chr8	127944000	127946000	1.98	GM12878_H3K27ac
chr8	127946000	127948000	2.16	GM12878_H3K27ac
chr8	127948000	127950000	1.8	GM12878_H3K27ac
chr8	127950000	127952000	1.97	GM12878_H3K27ac
chr8	127952000	127954000	2.17	GM12878_H3K27ac
chr8	127954000	127956000	2.26	GM12878_H3K27ac
chr8	127956000	127958000	1.78	GM12878_H3K27ac
chr8	127958000	127960000	2.08	GM12878_H3K27ac
chr8	127960000	127962000	2.21	GM12878_H3K27ac
chr8	127962000	127964000	2.0	GM12878_H3K27ac
chr8	127964000	127966000	1.74	GM12878_H3K27ac
chr8	127966000	127968000	1.98	GM12878_H3K27ac
chr8	127968000	127970000	2.04	GM12878_H3K27ac
chr8	127970000	127972000	2.1	GM12878_H3K27ac
chr8	127972000	127974000	2.08	GM12878_H3K27ac
chr8	127974000	127976000	1.76	GM12878_H3K27ac
chr8	127976000	127978000	1.99	GM12878_H3K27ac
chr8	127978000	127980000	2.21	GM12878_H3K27ac
chr8	127980000	127982000	1.81	GM12878_H3K27ac
chr8	127982000	127984000	2.1	GM12878_H3K27ac
chr8	127984000	127986000	1.87	GM12878_H3K27ac
chr8	127986000	127988000	1.79	GM12878_H3K27ac
chr8	127988000	127990000	1.86	GM12878_H3K27ac
chr8	127990000	127992000	1.87	GM12878_H3K27ac
chr8	127992000	127994000	1.82	GM12878_H3K27ac
chr8	127994000	127996000	1.92	GM12878_H3K27ac
chr8	127996000	127998000	2.19	GM12878_H3K27ac
chr8	127998000	128000000	1.86	GM12878_H3K27ac
chr8	128000000	128002000	2.05	GM12878_H3K27ac
chr8	128002000	128004000	2.15	GM12878_H3K27ac
chr8	128004000	128006000	2.25	GM12878_H3K27ac
chr8	128006000	128008000	2.01	GM12878_H3K27ac
chr8	128008000	128010000	1.9	GM12878_H3K27ac
chr8	128010000	128012000	2.16	GM12878_H3K27ac
chr8	128012000	128014000	2.3	GM12878_H3K27ac
chr8	128014000	128016000	1.99	GM12878_H3K27ac
chr8	128016000	128018000	1.99	GM12878_H3K27ac
chr8	128018000	128020000	2.22	GM12878_H3K27ac
chr8	128020000	128022000	2.16	GM12878_H3K27ac
chr8	128022000	128024000	2.12	GM12878_H3K27ac
chr8	128024000	128026000	1.85	GM12878_H3K27ac
chr8	128026000	128028000	1.84	GM12878_H3K27ac
chr8	128028000	128030000	1.73	GM12878_H3K27ac
chr8	128030000	128032000	1.86	GM12878_H3K27ac
chr8	128032000	128034000	2.15	GM12878_H3K27ac
chr8	128034000	128036000	1.91	GM12878_H3K27ac
chr8	128036000	128038000	2.16	GM12878_H3K27ac
chr8	128038000	128040000	1.99	GM12878_H3K27ac
chr8	128040000	128042000	1.74	GM12878_H3K27ac
chr8	128042000	128044000	2.08	GM12878_H3K27ac
chr8	128044000	128046000	2.18	GM12878_H3K27ac
chr8	128046000	128048000	1.86	GM12878_H3K27ac
chr8	128048000	128050000	1.93	GM12878_H3K27ac
chr8	128050000	128052000	2.12	GM12878_H3K27ac
chr8	128052000	128054000	1.98	GM12878_H3K27ac
chr8	128054000	128056000	1.76	GM12878_H3K27ac
chr8	128056000	128058000	1.74	GM12878_H3K27ac
chr8	128058000	128060000	1.87	GM12878_H3K27ac
chr8	128060000	128062000	1.97	GM12878_H3K27ac
chr8	128062000	128064000	2.09	GM12878_H3K27ac
chr8	128064000	128066000	1.77	GM12878_H3K27ac
chr8	128066000	128068000	2.07	GM12878_H3K27ac
chr8	128068000	128070000	2.13	GM12878_H3K27ac
chr8	128070000	128072000	1.89	GM12878_H3K27ac
chr8	128072000	128074000	1.74	GM12878_H3K27ac
chr8	128074000	128076000	2.11	GM12878_H3K27ac
chr8	128076000	128078000	1.78	GM12878_H3K27ac
chr8	128078000	128080000	1.87	GM12878_H3K27ac
chr8	128080000	128082000	1.8	GM12878_H3K27ac
chr8	128082000	128084000	2.2	GM12878_H3K27ac
chr8	128084000	128086000	2.08	GM12878_H3K27ac
chr8	128086000	128088000	2.13	GM12878_H3K27ac
chr8	128088000	128090000	2.13	GM12878_H3K27ac
chr8	128090000	128092000	1.81	GM12878_H3K27ac
chr8	128092000	128094000	1.82	GM12878_H3K27ac
chr8	128094000	128096000	1.92	GM12878_H3K27ac
chr8	128096000	128098000	2.17	GM12878_H3K27ac
chr8	128098000	128100000	1.75	GM12878_H3K27ac
chr8	128100000	128102000	1.74	GM12878_H3K27ac
chr8	128102000	128104000	1.84	GM12878_H3K27ac
chr8	128104000	128106000	2.29	GM12878_H3K27ac
chr8	128106000	128108000	2.0	GM12878_H3K27ac
chr8	128108000	128110000	2.09	GM12878_H3K27ac
chr8	128110000	128112000	1.8	GM12878_H3K27ac
chr8	128112000	128114000	1.79	GM12878_H3K27ac
chr8	128114000	128116000	1.78	GM12878_H3K27ac
chr8	128116000	128118000	1.85	GM12878_H3K27ac
chr8	128118000	128120000	2.06	GM12878_H3K27ac
chr8	128120000	128122000	1.95	GM12878_H3K27ac
chr8	128122000	128124000	2.14	GM12878_H3K27ac
chr8	128124000	128126000	1.97	GM12878_H3K27ac
chr8	128126000	128128000	2.23	GM12878_H3K27ac
chr8	128128000	128130000	2.11	GM12878_H3K27ac
chr8	128130000	128132000	2.04	GM12878_H3K27ac
chr8	128132000	128134000	1.83	GM12878_H3K27ac
chr8	128134000	128136000	2.29	GM12878_H3K27ac
chr8	128136000	128138000	1.72	GM12878_H3K27ac
chr8	128138000	128140000	2.0	GM12878_H3K27ac
chr8	128140000	128142000	1.8	GM12878_H3K27ac
chr8	128142000	128144000	1.85	GM12878_H3K27ac
chr8	128144000	128146000	2.21	GM12878_H3K27ac
chr8	128146000	128148000	1.95	GM12878_H3K27ac
chr8	128148000	128150000	2.18	GM12878_H3K27ac
chr8	128150000	128152000	2.06	GM12878_H3K27ac
chr8	128152000	128154000	1.83	GM12878_H3K27ac
chr8	128154000	128156000	1.93	GM12878_H3K27ac
chr8	128156000	128158000	1.96	GM12878_H3K27ac
chr8	128158000	128160000	2.13	GM12878_H3K27ac
chr8	128160000	128162000	1.73	GM12878_H3K27ac
chr8	128162000	128164000	1.73	GM12878_H3K27ac
chr8	128164000	128166000	2.03	GM12878_H3K27ac
chr8	128166000	128168000	1.74	GM12878_H3K27ac
chr8	128168000	128170000	2.1	GM12878_H3K27ac
chr8	128170000	128172000	2.14	GM12878_H3K27ac
chr8	128172000	128174000	1.81	GM12878_H3K27ac
chr8	128174000	128176000	1.95	GM12878_H3K27ac
chr8	128176000	128178000	2.16	GM12878_H3K27ac
chr8	128178000	128180000	2.15	GM12878_H3K27ac
chr8	128180000	128182000	2.12	GM12878_H3K27ac
chr8	128182000	128184000	2.14	GM12878_H3K27ac
chr8	128184000	128186000	2.09	GM12878_H3K27ac
chr8	128186000	128188000	2.19	GM12878_H3K27ac
chr8	128188000	128190000	2.28	GM12878_H3K27ac
chr8	128190000	128192000	1.86	GM12878_H3K27ac
chr8	128192000	128194000	1.95	GM12878_H3K27ac
chr8	128194000	128196000	1.77	GM12878_H3K27ac
chr8	128196000	128198000	1.75	GM12878_H3K27ac
chr8	128198000	128200000	1.73	GM12878_H3K27ac
chr8	128200000	128202000	1.7	GM12878_H3K27ac
chr8	128202000	128204000	1.88	GM12878_H3K27ac
chr8	128204000	128206000	1.99	GM12878_H3K27ac
chr8	128206000	128208000	1.93	GM12878_H3K27ac
chr8	128208000	128210000	2.24	GM12878_H3K27ac
chr8	128210000	128212000	2.29	GM12878_H3K27ac
chr8	128212000	128214000	2.25	GM12878_H3K27ac
chr8	128214000	128216000	2.02	GM12878_H3K27ac
chr8	128216000	128218000	2.08	GM12878_H3K27ac
chr8	128218000	128220000	1.95	GM12878_H3K27ac
chr8	128220000	128222000	2.2	GM12878_H3K27ac
chr8	128222000	128224000	2.12	GM12878_H3K27ac
chr8	128224000	128226000	2.14	GM12878_H3K27ac
chr8	128226000	128228000	2.19	GM12878_H3K27ac
chr8	128228000	128230000	2.16	GM12878_H3K27ac
chr8	128230000	128232000	1.75	GM12878_H3K27ac
chr8	128232000	128234000	2.28	GM12878_H3K27ac
chr8	128234000	128236000	1.78	GM12878_H3K27ac
chr8	128236000	128238000	2.12	GM12878_H3K27ac
chr8	128238000	128240000	1.75	GM12878_H3K27ac
chr8	128240000	128242000	1.98	GM12878_H3K27ac
chr8	128242000	128244000	2.15	GM12878_H3K27ac
chr8	128244000	128246000	1.87	GM12878_H3K27ac
chr8	128246000	128248000	2.3	GM12878_H3K27ac
chr8	128248000	128250000	2.04	GM12878_H3K27ac
chr8	128250000	128252000	2.1	GM12878_H3K27ac
chr8	128252000	128254000	2.15	GM12878_H3K27ac
chr8	128254000	128256000	1.79	GM12878_H3K27ac
chr8	128256000	128258000	1.78	GM12878_H3K27ac
chr8	128258000	128260000	2.19	GM12878_H3K27ac
chr8	128260000	128262000	1.73	GM12878_H3K27ac
chr8	128262000	128264000	2.06	GM12878_H3K27ac
chr8	128264000	128266000	2.07	GM12878_H3K27ac
chr8	128266000	128268000	1.92	GM12878_H3K27ac
chr8	128268000	128270000	1.79	GM12878_H3K27ac
chr8	128270000	128272000	1.71	GM12878_H3K27ac
chr8	128272000	128274000	1.85	GM12878_H3K27ac
chr8	128274000	128276000	1.81	GM12878_H3K27ac
chr8	128276000	128278000	2.22	GM12878_H3K27ac
chr8	128278000	128280000	2.24	GM12878_H3K27ac
chr8	128280000	128282000	1.87	GM12878_H3K27ac
chr8	128282000	128284000	2.11	GM12878_H3K27ac
chr8	128284000	128286000	2.19	GM12878_H3K27ac
chr8	128286000	128288000	2.15	GM12878_H3K27ac
chr8	128288000	128290000	1.97	GM12878_H3K27ac
chr8	128290000	128292000	1.82	GM12878_H3K27ac
chr8	128292000	128294000	1.8	GM12878_H3K27ac
chr8	128294000	128296000	1.94	GM12878_H3K27ac
chr8	128296000	128298000	2.23	GM12878_H3K27ac
chr8	128298000	128300000	1.92	GM12878_H3K27ac
chr8	128300000	128302000	1.89	GM12878_H3K27ac
chr8	128302000	128304000	2.26	GM12878_H3K27ac
chr8	128304000	128306000	2.07	GM12878_H3K27ac
chr8	128306000	128308000	1.77	GM12878_H3K27ac
chr8	128308000	128310000	2.06	GM12878_H3K27ac
chr8	128310000	128312000	1.73	GM12878_H3K27ac
chr8	128312000	128314000	2.18	GM12878_H3K27ac
chr8	128314000	128316000	2.02	GM12878_H3K27ac
chr8	128316000	128318000	2.09	GM12878_H3K27ac
chr8	128318000	128320000	1.75	GM12878_H3K27ac
chr8	128320000	128322000	2.19	GM12878_H3K27ac
chr8	128322000	128324000	2.27	GM12878_H3K27ac
chr8	128324000	128326000	1.98	GM12878_H3K27ac
chr8	128326000	128328000	2.26	GM12878_H3K27ac
chr8	128328000	128330000	1.94	GM12878_H3K27ac
chr8	128330000	128332000	1.86	GM12878_H3K27ac
chr8	128332000	128334000	1.75	GM12878_H3K27ac
chr8	128334000	128336000	2.15	GM12878_H3K27ac
chr8	128336000	128338000	1.87	GM12878_H3K27ac
chr8	128338000	128340000	2.07	GM12878_H3K27ac
chr8	128340000	128342000	2.06	GM12878_H3K27ac
chr8	128342000	128344000	2.21	GM12878_H3K27ac
chr8	128344000	128346000	1.98	GM12878_H3K27ac
chr8	128346000	128348000	1.81	GM12878_H3K27ac
chr8	128348000	128350000	1.94	GM12878_H3K27ac
chr8	128350000	128352000	1.85	GM12878_H3K27ac
chr8	128352000	128354000	1.99	GM12878_H3K27ac
chr8	128354000	128356000	1.89	GM12878_H3K27ac
chr8	128356000	128358000	2.28	GM12878_H3K27ac
chr8	128358000	128360000	2.17	GM12878_H3K27ac
chr8	128360000	128362000	2.27	GM12878_H3K27ac
chr8	128362000	128364000	2.14	GM12878_H3K27ac
chr8	128364000	128366000	1.79	GM12878_H3K27ac
chr8	128366000	128368000	2.22	GM12878_H3K27ac
chr8	128368000	128370000	1.83	GM12878_H3K27ac
chr8	128370000	128372000	1.74	GM12878_H3K27ac
chr8	128372000	128374000	1.93	GM12878_H3K27ac
chr8	128374000	128376000	1.86	GM12878_H3K27ac
chr8	128376000	128378000	2.26	GM12878_H3K27ac
chr8	128378000	128380000	1.99	GM12878_H3K27ac
chr11	1800000	1802000	2.1	GM12878_CTCF
chr11	1802000	1804000	2.17	GM12878_CTCF
chr11	1804000	1806000	1.78	GM12878_CTCF
chr11	1806000	1808000	2.09	GM12878_CTCF
chr11	1808000	1810000	2.2	GM12878_CTCF
chr11	1810000	1812000	1.94	GM12878_CTCF
chr11	1812000	1814000	1.81	GM12878_CTCF
chr11	1814000	1816000	2.15	GM12878_CTCF
chr11	1816000	1818000	1.95	GM12878_CTCF
chr11	1818000	1820000	2.1	GM12878_CTCF
chr11	1820000	1822000	2.05	GM12878_CTCF
chr11	1822000	1824000	1.92	GM12878_CTCF
chr11	1824000	1826000	1.99	GM12878_CTCF
chr11	1826000	1828000	1.96	GM12878_CTCF
chr11	1828000	1830000	2.13	GM12878_CTCF
chr11	1830000	1832000	1.95	GM12878_CTCF
chr11	1832000	1834000	2.26	GM12878_CTCF
chr11	1834000	1836000	2.1	GM12878_CTCF
chr11	1836000	1838000	1.91	GM12878_CTCF
chr11	1838000	1840000	2.19	GM12878_CTCF
chr11	1840000	1842000	24.58	GM12878_CTCF
chr11	1842000	1844000	7.21	GM12878_CTCF
chr11	1844000	1846000	2.2	GM12878_CTCF
chr11	1846000	1848000	2.25	GM12878_CTCF
chr11	1848000	1850000	1.81	GM12878_CTCF
chr11	1850000	1852000	2.09	GM12878_CTCF
chr11	1852000	1854000	1.83	GM12878_CTCF
chr11	1854000	1856000	2.12	GM12878_CTCF
