chrom	start	end	chrom2	start2	end2	count	resolution
chr7	26660000	26670000	chr7	27220000	27230000	1	10000
chr7	26660000	26670000	chr7	27230000	27240000	1	10000
chr7	26660000	26670000	chr7	27240000	27250000	1	10000
chr7	26660000	26670000	chr7	27250000	27260000	1	10000
chr7	26660000	26670000	chr7	27260000	27270000	1	10000
chr7	26660000	26670000	chr7	27270000	27280000	1	10000
chr7	26660000	26670000	chr7	27280000	27290000	1	10000
chr7	26660000	26670000	chr7	27290000	27300000	1	10000
chr7	26660000	26670000	chr7	27300000	27310000	1	10000
chr7	26660000	26670000	chr7	27310000	27320000	1	10000
chr7	26660000	26670000	chr7	27320000	27330000	1	10000
chr7	26660000	26670000	chr7	27330000	27340000	1	10000
chr7	26660000	26670000	chr7	27350000	27360000	1	10000
chr7	26660000	26670000	chr7	27360000	27370000	1	10000
chr7	26660000	26670000	chr7	27420000	27430000	1	10000
chr7	26670000	26680000	chr7	26670000	26680000	817	10000
chr7	26670000	26680000	chr7	26680000	26690000	299	10000
chr7	26670000	26680000	chr7	26690000	26700000	128	10000
chr7	26670000	26680000	chr7	26700000	26710000	84	10000
chr7	26670000	26680000	chr7	26710000	26720000	58	10000
chr7	26670000	26680000	chr7	26720000	26730000	44	10000
chr7	26670000	26680000	chr7	26730000	26740000	48	10000
chr7	26670000	26680000	chr7	26740000	26750000	35	10000
chr7	26670000	26680000	chr7	26750000	26760000	27	10000
chr7	26670000	26680000	chr7	26760000	26770000	26	10000
chr7	26670000	26680000	chr7	26770000	26780000	18	10000
chr7	26670000	26680000	chr7	26780000	26790000	18	10000
chr7	26670000	26680000	chr7	26790000	26800000	17	10000
chr7	26670000	26680000	chr7	26800000	26810000	15	10000
chr7	26670000	26680000	chr7	26810000	26820000	14	10000
chr7	26670000	26680000	chr7	26820000	26830000	10	10000
chr7	26670000	26680000	chr7	26830000	26840000	10	10000
chr7	26670000	26680000	chr7	26840000	26850000	10	10000
chr7	26670000	26680000	chr7	26850000	26860000	9	10000
chr7	26670000	26680000	chr7	26860000	26870000	9	10000
chr7	26670000	26680000	chr7	26870000	26880000	8	10000
chr7	26670000	26680000	chr7	26880000	26890000	7	10000
chr7	26670000	26680000	chr7	26890000	26900000	7	10000
chr7	26670000	26680000	chr7	26900000	26910000	6	10000
chr7	26670000	26680000	chr7	26910000	26920000	6	10000
chr7	26670000	26680000	chr7	26920000	26930000	7	10000
chr7	26670000	26680000	chr7	26930000	26940000	5	10000
chr7	26670000	26680000	chr7	26940000	26950000	4	10000
chr7	26670000	26680000	chr7	26950000	26960000	4	10000
chr7	26670000	26680000	chr7	26960000	26970000	5	10000
chr7	26670000	26680000	chr7	26970000	26980000	4	10000
chr7	26670000	26680000	chr7	26980000	26990000	4	10000
chr7	26670000	26680000	chr7	26990000	27000000	4	10000
chr7	26670000	26680000	chr7	27000000	27010000	4	10000
chr7	26670000	26680000	chr7	27010000	27020000	3	10000
chr7	26670000	26680000	chr7	27020000	27030000	3	10000
chr7	26670000	26680000	chr7	27030000	27040000	3	10000
chr7	26670000	26680000	chr7	27040000	27050000	3	10000
chr7	26670000	26680000	chr7	27050000	27060000	3	10000
chr7	26670000	26680000	chr7	27060000	27070000	3	10000
chr7	26670000	26680000	chr7	27070000	27080000	3	10000
chr7	26670000	26680000	chr7	27080000	27090000	3	10000
chr7	26670000	26680000	chr7	27090000	27100000	1	10000
chr7	26670000	26680000	chr7	27100000	27110000	1	10000
chr7	26670000	26680000	chr7	27110000	27120000	1	10000
chr7	26670000	26680000	chr7	27120000	27130000	1	10000
chr7	26670000	26680000	chr7	27130000	27140000	1	10000
chr7	26670000	26680000	chr7	27140000	27150000	1	10000
chr7	26670000	26680000	chr7	27150000	27160000	1	10000
chr7	26670000	26680000	chr7	27160000	27170000	1	10000
chr7	26670000	26680000	chr7	27170000	27180000	1	10000
chr7	26670000	26680000	chr7	27180000	27190000	1	10000
chr7	26670000	26680000	chr7	27190000	27200000	1	10000
chr7	26670000	26680000	chr7	27200000	27210000	1	10000
chr7	26670000	26680000	chr7	27210000	27220000	1	10000
chr7	26670000	26680000	chr7	27220000	27230000	1	10000
chr7	26670000	26680000	chr7	27230000	27240000	1	10000
chr7	26670000	26680000	chr7	27240000	27250000	1	10000
chr7	26670000	26680000	chr7	27250000	27260000	1	10000
chr7	26670000	26680000	chr7	27260000	27270000	1	10000
chr7	26670000	26680000	chr7	27270000	27280000	1	10000
chr7	26670000	26680000	chr7	27280000	27290000	1	10000
chr7	26670000	26680000	chr7	27300000	27310000	1	10000
chr7	26670000	26680000	chr7	27310000	27320000	1	10000
chr7	26670000	26680000	chr7	27340000	27350000	1	10000
chr7	26670000	26680000	chr7	27360000	27370000	1	10000
chr7	26670000	26680000	chr7	27440000	27450000	1	10000
chr7	26680000	26690000	chr7	26680000	26690000	614	10000
chr7	26680000	26690000	chr7	26690000	26700000	279	10000
chr7	26680000	26690000	chr7	26700000	26710000	156	10000
chr7	26680000	26690000	chr7	26710000	26720000	88	10000
chr7	26680000	26690000	chr7	26720000	26730000	57	10000
chr7	26680000	26690000	chr7	26730000	26740000	56	10000
chr7	26680000	26690000	chr7	26740000	26750000	34	10000
chr7	26680000	26690000	chr7	26750000	26760000	36	10000
chr7	26680000	26690000	chr7	26760000	26770000	27	10000
chr7	26680000	26690000	chr7	26770000	26780000	22	10000
chr7	26680000	26690000	chr7	26780000	26790000	22	10000
chr7	26680000	26690000	chr7	26790000	26800000	16	10000
chr7	26680000	26690000	chr7	26800000	26810000	16	10000
chr7	26680000	26690000	chr7	26810000	26820000	15	10000
chr7	26680000	26690000	chr7	26820000	26830000	11	10000
chr7	26680000	26690000	chr7	26830000	26840000	14	10000
chr7	26680000	26690000	chr7	26840000	26850000	10	10000
chr7	26680000	26690000	chr7	26850000	26860000	11	10000
chr7	26680000	26690000	chr7	26860000	26870000	9	10000
chr7	26680000	26690000	chr7	26870000	26880000	9	10000
chr7	26680000	26690000	chr7	26880000	26890000	8	10000
chr7	26680000	26690000	chr7	26890000	26900000	6	10000
chr7	26680000	26690000	chr7	26900000	26910000	7	10000
chr7	26680000	26690000	chr7	26910000	26920000	7	10000
chr7	26680000	26690000	chr7	26920000	26930000	7	10000
chr7	26680000	26690000	chr7	26930000	26940000	5	10000
chr7	26680000	26690000	chr7	26940000	26950000	5	10000
chr7	26680000	26690000	chr7	26950000	26960000	6	10000
chr7	26680000	26690000	chr7	26960000	26970000	4	10000
chr7	26680000	26690000	chr7	26970000	26980000	4	10000
chr7	26680000	26690000	chr7	26980000	26990000	5	10000
chr7	26680000	26690000	chr7	26990000	27000000	4	10000
chr7	26680000	26690000	chr7	27000000	27010000	5	10000
chr7	26680000	26690000	chr7	27010000	27020000	4	10000
chr7	26680000	26690000	chr7	27020000	27030000	4	10000
chr7	26680000	26690000	chr7	27030000	27040000	3	10000
chr7	26680000	26690000	chr7	27040000	27050000	4	10000
chr7	26680000	26690000	chr7	27050000	27060000	4	10000
chr7	26680000	26690000	chr7	27060000	27070000	3	10000
chr7	26680000	26690000	chr7	27070000	27080000	2	10000
chr7	26680000	26690000	chr7	27080000	27090000	3	10000
chr7	26680000	26690000	chr7	27090000	27100000	1	10000
chr7	26680000	26690000	chr7	27100000	27110000	1	10000
chr7	26680000	26690000	chr7	27110000	27120000	1	10000
chr7	26680000	26690000	chr7	27120000	27130000	1	10000
chr7	26680000	26690000	chr7	27130000	27140000	1	10000
chr7	26680000	26690000	chr7	27140000	27150000	1	10000
chr7	26680000	26690000	chr7	27150000	27160000	1	10000
chr7	26680000	26690000	chr7	27160000	27170000	1	10000
chr7	26680000	26690000	chr7	27170000	27180000	1	10000
chr7	26680000	26690000	chr7	27180000	27190000	1	10000
chr7	26680000	26690000	chr7	27190000	27200000	1	10000
chr7	26680000	26690000	chr7	27200000	27210000	1	10000
chr7	26680000	26690000	chr7	27210000	27220000	1	10000
chr7	26680000	26690000	chr7	27220000	27230000	1	10000
chr7	26680000	26690000	chr7	27230000	27240000	1	10000
chr7	26680000	26690000	chr7	27240000	27250000	1	10000
chr7	26680000	26690000	chr7	27250000	27260000	1	10000
chr7	26680000	26690000	chr7	27260000	27270000	1	10000
chr7	26680000	26690000	chr7	27270000	27280000	1	10000
chr7	26680000	26690000	chr7	27280000	27290000	1	10000
chr7	26680000	26690000	chr7	27290000	27300000	1	10000
chr7	26680000	26690000	chr7	27300000	27310000	1	10000
chr7	26680000	26690000	chr7	27320000	27330000	1	10000
chr7	26680000	26690000	chr7	27340000	27350000	1	10000
chr7	26680000	26690000	chr7	27350000	27360000	1	10000
chr7	26680000	26690000	chr7	27360000	27370000	1	10000
chr7	26680000	26690000	chr7	27380000	27390000	1	10000
chr7	26680000	26690000	chr7	27410000	27420000	1	10000
chr7	26680000	26690000	chr7	27440000	27450000	1	10000
chr7	26680000	26690000	chr7	27460000	27470000	1	10000
chr7	26690000	26700000	chr7	26690000	26700000	656	10000
chr7	26690000	26700000	chr7	26700000	26710000	289	10000
chr7	26690000	26700000	chr7	26710000	26720000	151	10000
chr7	26690000	26700000	chr7	26720000	26730000	79	10000
chr7	26690000	26700000	chr7	26730000	26740000	64	10000
chr7	26690000	26700000	chr7	26740000	26750000	59	10000
chr7	26690000	26700000	chr7	26750000	26760000	35	10000
chr7	26690000	26700000	chr7	26760000	26770000	30	10000
chr7	26690000	26700000	chr7	26770000	26780000	33	10000
chr7	26690000	26700000	chr7	26780000	26790000	27	10000
chr7	26690000	26700000	chr7	26790000	26800000	18	10000
chr7	26690000	26700000	chr7	26800000	26810000	17	10000
chr7	26690000	26700000	chr7	26810000	26820000	18	10000
chr7	26690000	26700000	chr7	26820000	26830000	15	10000
chr7	26690000	26700000	chr7	26830000	26840000	15	10000
chr7	26690000	26700000	chr7	26840000	26850000	12	10000
chr7	26690000	26700000	chr7	26850000	26860000	9	10000
chr7	26690000	26700000	chr7	26860000	26870000	10	10000
chr7	26690000	26700000	chr7	26870000	26880000	9	10000
chr7	26690000	26700000	chr7	26880000	26890000	8	10000
chr7	26690000	26700000	chr7	26890000	26900000	9	10000
chr7	26690000	26700000	chr7	26900000	26910000	8	10000
chr7	26690000	26700000	chr7	26910000	26920000	6	10000
chr7	26690000	26700000	chr7	26920000	26930000	6	10000
chr7	26690000	26700000	chr7	26930000	26940000	6	10000
chr7	26690000	26700000	chr7	26940000	26950000	6	10000
chr7	26690000	26700000	chr7	26950000	26960000	5	10000
chr7	26690000	26700000	chr7	26960000	26970000	6	10000
chr7	26690000	26700000	chr7	26970000	26980000	4	10000
chr7	26690000	26700000	chr7	26980000	26990000	4	10000
chr7	26690000	26700000	chr7	26990000	27000000	4	10000
chr7	26690000	26700000	chr7	27000000	27010000	4	10000
chr7	26690000	26700000	chr7	27010000	27020000	3	10000
chr7	26690000	26700000	chr7	27020000	27030000	3	10000
chr7	26690000	26700000	chr7	27030000	27040000	4	10000
chr7	26690000	26700000	chr7	27040000	27050000	3	10000
chr7	26690000	26700000	chr7	27050000	27060000	4	10000
chr7	26690000	26700000	chr7	27060000	27070000	3	10000
chr7	26690000	26700000	chr7	27070000	27080000	3	10000
chr7	26690000	26700000	chr7	27080000	27090000	3	10000
chr7	26690000	26700000	chr7	27090000	27100000	1	10000
chr7	26690000	26700000	chr7	27100000	27110000	1	10000
chr7	26690000	26700000	chr7	27110000	27120000	1	10000
chr7	26690000	26700000	chr7	27120000	27130000	1	10000
chr7	26690000	26700000	chr7	27130000	27140000	1	10000
chr7	26690000	26700000	chr7	27140000	27150000	1	10000
chr7	26690000	26700000	chr7	27150000	27160000	1	10000
chr7	26690000	26700000	chr7	27160000	27170000	1	10000
chr7	26690000	26700000	chr7	27170000	27180000	1	10000
chr7	26690000	26700000	chr7	27180000	27190000	1	10000
chr7	26690000	26700000	chr7	27190000	27200000	1	10000
chr7	26690000	26700000	chr7	27200000	27210000	1	10000
chr7	26690000	26700000	chr7	27210000	27220000	1	10000
chr7	26690000	26700000	chr7	27220000	27230000	1	10000
chr7	26690000	26700000	chr7	27230000	27240000	1	10000
chr7	26690000	26700000	chr7	27240000	27250000	1	10000
chr7	26690000	26700000	chr7	27250000	27260000	1	10000
chr7	26690000	26700000	chr7	27260000	27270000	1	10000
chr7	26690000	26700000	chr7	27270000	27280000	1	10000
chr7	26690000	26700000	chr7	27280000	27290000	1	10000
chr7	26690000	26700000	chr7	27290000	27300000	1	10000
chr7	26690000	26700000	chr7	27300000	27310000	1	10000
chr7	26690000	26700000	chr7	27310000	27320000	1	10000
chr7	26690000	26700000	chr7	27320000	27330000	1	10000
chr7	26690000	26700000	chr7	27340000	27350000	1	10000
chr7	26690000	26700000	chr7	27350000	27360000	1	10000
chr7	26690000	26700000	chr7	27400000	27410000	1	10000
chr7	26690000	26700000	chr7	27420000	27430000	1	10000
chr7	26700000	26710000	chr7	26700000	26710000	871	10000
chr7	26700000	26710000	chr7	26710000	26720000	305	10000
chr7	26700000	26710000	chr7	26720000	26730000	116	10000
chr7	26700000	26710000	chr7	26730000	26740000	111	10000
chr7	26700000	26710000	chr7	26740000	26750000	63	10000
chr7	26700000	26710000	chr7	26750000	26760000	44	10000
chr7	26700000	26710000	chr7	26760000	26770000	47	10000
chr7	26700000	26710000	chr7	26770000	26780000	39	10000
chr7	26700000	26710000	chr7	26780000	26790000	28	10000
chr7	26700000	26710000	chr7	26790000	26800000	25	10000
chr7	26700000	26710000	chr7	26800000	26810000	24	10000
chr7	26700000	26710000	chr7	26810000	26820000	16	10000
chr7	26700000	26710000	chr7	26820000	26830000	16	10000
chr7	26700000	26710000	chr7	26830000	26840000	14	10000
chr7	26700000	26710000	chr7	26840000	26850000	14	10000
chr7	26700000	26710000	chr7	26850000	26860000	12	10000
chr7	26700000	26710000	chr7	26860000	26870000	11	10000
chr7	26700000	26710000	chr7	26870000	26880000	11	10000
chr7	26700000	26710000	chr7	26880000	26890000	10	10000
chr7	26700000	26710000	chr7	26890000	26900000	7	10000
chr7	26700000	26710000	chr7	26900000	26910000	9	10000
chr7	26700000	26710000	chr7	26910000	26920000	8	10000
chr7	26700000	26710000	chr7	26920000	26930000	7	10000
chr7	26700000	26710000	chr7	26930000	26940000	7	10000
chr7	26700000	26710000	chr7	26940000	26950000	5	10000
chr7	26700000	26710000	chr7	26950000	26960000	6	10000
chr7	26700000	26710000	chr7	26960000	26970000	5	10000
chr7	26700000	26710000	chr7	26970000	26980000	5	10000
chr7	26700000	26710000	chr7	26980000	26990000	5	10000
chr7	26700000	26710000	chr7	26990000	27000000	5	10000
chr7	26700000	26710000	chr7	27000000	27010000	5	10000
chr7	26700000	26710000	chr7	27010000	27020000	5	10000
chr7	26700000	26710000	chr7	27020000	27030000	4	10000
chr7	26700000	26710000	chr7	27030000	27040000	4	10000
chr7	26700000	26710000	chr7	27040000	27050000	3	10000
chr7	26700000	26710000	chr7	27050000	27060000	3	10000
chr7	26700000	26710000	chr7	27060000	27070000	3	10000
chr7	26700000	26710000	chr7	27070000	27080000	3	10000
chr7	26700000	26710000	chr7	27080000	27090000	3	10000
chr7	26700000	26710000	chr7	27090000	27100000	1	10000
chr7	26700000	26710000	chr7	27100000	27110000	1	10000
chr7	26700000	26710000	chr7	27110000	27120000	1	10000
chr7	26700000	26710000	chr7	27120000	27130000	1	10000
chr7	26700000	26710000	chr7	27130000	27140000	1	10000
chr7	26700000	26710000	chr7	27140000	27150000	1	10000
chr7	26700000	26710000	chr7	27150000	27160000	1	10000
chr7	26700000	26710000	chr7	27160000	27170000	1	10000
chr7	26700000	26710000	chr7	27170000	27180000	1	10000
chr7	26700000	26710000	chr7	27180000	27190000	1	10000
chr7	26700000	26710000	chr7	27190000	27200000	1	10000
chr7	26700000	26710000	chr7	27200000	27210000	1	10000
chr7	26700000	26710000	chr7	27210000	27220000	1	10000
chr7	26700000	26710000	chr7	27220000	27230000	1	10000
chr7	26700000	26710000	chr7	27230000	27240000	1	10000
chr7	26700000	26710000	chr7	27240000	27250000	1	10000
chr7	26700000	26710000	chr7	27250000	27260000	1	10000
chr7	26700000	26710000	chr7	27260000	27270000	1	10000
chr7	26700000	26710000	chr7	27270000	27280000	1	10000
chr7	26700000	26710000	chr7	27280000	27290000	1	10000
chr7	26700000	26710000	chr7	27290000	27300000	1	10000
chr7	26700000	26710000	chr7	27300000	27310000	1	10000
chr7	26700000	26710000	chr7	27310000	27320000	1	10000
chr7	26700000	26710000	chr7	27320000	27330000	1	10000
chr7	26700000	26710000	chr7	27330000	27340000	1	10000
chr7	26700000	26710000	chr7	27340000	27350000	1	10000
chr7	26700000	26710000	chr7	27360000	27370000	1	10000
chr7	26700000	26710000	chr7	27370000	27380000	1	10000
chr7	26700000	26710000	chr7	27390000	27400000	1	10000
chr7	26700000	26710000	chr7	27410000	27420000	1	10000
chr7	26710000	26720000	chr7	26710000	26720000	875	10000
chr7	26710000	26720000	chr7	26720000	26730000	309	10000
chr7	26710000	26720000	chr7	26730000	26740000	142	10000
chr7	26710000	26720000	chr7	26740000	26750000	104	10000
chr7	26710000	26720000	chr7	26750000	26760000	64	10000
chr7	26710000	26720000	chr7	26760000	26770000	50	10000
chr7	26710000	26720000	chr7	26770000	26780000	43	10000
chr7	26710000	26720000	chr7	26780000	26790000	29	10000
chr7	26710000	26720000	chr7	26790000	26800000	27	10000
chr7	26710000	26720000	chr7	26800000	26810000	27	10000
chr7	26710000	26720000	chr7	26810000	26820000	22	10000
chr7	26710000	26720000	chr7	26820000	26830000	20	10000
chr7	26710000	26720000	chr7	26830000	26840000	16	10000
chr7	26710000	26720000	chr7	26840000	26850000	13	10000
chr7	26710000	26720000	chr7	26850000	26860000	11	10000
chr7	26710000	26720000	chr7	26860000	26870000	14	10000
chr7	26710000	26720000	chr7	26870000	26880000	11	10000
chr7	26710000	26720000	chr7	26880000	26890000	9	10000
chr7	26710000	26720000	chr7	26890000	26900000	10	10000
chr7	26710000	26720000	chr7	26900000	26910000	9	10000
chr7	26710000	26720000	chr7	26910000	26920000	6	10000
chr7	26710000	26720000	chr7	26920000	26930000	6	10000
chr7	26710000	26720000	chr7	26930000	26940000	7	10000
chr7	26710000	26720000	chr7	26940000	26950000	6	10000
chr7	26710000	26720000	chr7	26950000	26960000	5	10000
chr7	26710000	26720000	chr7	26960000	26970000	6	10000
chr7	26710000	26720000	chr7	26970000	26980000	5	10000
chr7	26710000	26720000	chr7	26980000	26990000	5	10000
chr7	26710000	26720000	chr7	26990000	27000000	5	10000
chr7	26710000	26720000	chr7	27000000	27010000	5	10000
chr7	26710000	26720000	chr7	27010000	27020000	5	10000
chr7	26710000	26720000	chr7	27020000	27030000	4	10000
chr7	26710000	26720000	chr7	27030000	27040000	4	10000
chr7	26710000	26720000	chr7	27040000	27050000	4	10000
chr7	26710000	26720000	chr7	27050000	27060000	4	10000
chr7	26710000	26720000	chr7	27060000	27070000	3	10000
chr7	26710000	26720000	chr7	27070000	27080000	3	10000
chr7	26710000	26720000	chr7	27080000	27090000	4	10000
chr7	26710000	26720000	chr7	27090000	27100000	1	10000
chr7	26710000	26720000	chr7	27100000	27110000	1	10000
chr7	26710000	26720000	chr7	27110000	27120000	1	10000
chr7	26710000	26720000	chr7	27120000	27130000	1	10000
chr7	26710000	26720000	chr7	27130000	27140000	1	10000
chr7	26710000	26720000	chr7	27140000	27150000	1	10000
chr7	26710000	26720000	chr7	27150000	27160000	1	10000
chr7	26710000	26720000	chr7	27160000	27170000	1	10000
chr7	26710000	26720000	chr7	27170000	27180000	1	10000
chr7	26710000	26720000	chr7	27180000	27190000	1	10000
chr7	26710000	26720000	chr7	27190000	27200000	1	10000
chr7	26710000	26720000	chr7	27200000	27210000	1	10000
chr7	26710000	26720000	chr7	27210000	27220000	1	10000
chr7	26710000	26720000	chr7	27220000	27230000	1	10000
chr7	26710000	26720000	chr7	27230000	27240000	1	10000
chr7	26710000	26720000	chr7	27240000	27250000	1	10000
chr7	26710000	26720000	chr7	27250000	27260000	1	10000
chr7	26710000	26720000	chr7	27260000	27270000	1	10000
chr7	26710000	26720000	chr7	27270000	27280000	1	10000
chr7	26710000	26720000	chr7	27280000	27290000	1	10000
