chrom	start	end	position	coverage	sample	gene_region
MN908947.3	18200	18400	18300	5002.67	SAMPLE_04	ORF1ab
MN908947.3	18400	18600	18500	5223.23	SAMPLE_04	ORF1ab
MN908947.3	18600	18800	18700	6879.86	SAMPLE_04	ORF1ab
MN908947.3	18800	19000	18900	6670.99	SAMPLE_04	ORF1ab
MN908947.3	19000	19200	19100	3027.55	SAMPLE_04	ORF1ab
MN908947.3	19200	19400	19300	1287.37	SAMPLE_04	ORF1ab
MN908947.3	19400	19600	19500	288.89	SAMPLE_04	ORF1ab
MN908947.3	19600	19800	19700	3155.08	SAMPLE_04	ORF1ab
MN908947.3	19800	20000	19900	3361.23	SAMPLE_04	ORF1ab
MN908947.3	20000	20200	20100	1183.49	SAMPLE_04	ORF1ab
MN908947.3	20200	20400	20300	788.31	SAMPLE_04	ORF1ab
MN908947.3	20400	20600	20500	3261.04	SAMPLE_04	ORF1ab
MN908947.3	20600	20800	20700	4175.82	SAMPLE_04	ORF1ab
MN908947.3	20800	21000	20900	5491.21	SAMPLE_04	ORF1ab
MN908947.3	21000	21200	21100	2931.85	SAMPLE_04	ORF1ab
MN908947.3	21200	21400	21300	685.53	SAMPLE_04	ORF1ab
MN908947.3	21400	21600	21500	1880.19	SAMPLE_04	ORF1ab
MN908947.3	21600	21800	21700	3687.73	SAMPLE_04	S
MN908947.3	21800	22000	21900	2646.78	SAMPLE_04	S
MN908947.3	22000	22200	22100	1640.19	SAMPLE_04	S
MN908947.3	22200	22400	22300	1295.38	SAMPLE_04	S
MN908947.3	22400	22600	22500	942.83	SAMPLE_04	S
MN908947.3	22600	22800	22700	2064.49	SAMPLE_04	S
MN908947.3	22800	23000	22900	2224.55	SAMPLE_04	S
MN908947.3	23000	23200	23100	3171.32	SAMPLE_04	S
MN908947.3	23200	23400	23300	4296.11	SAMPLE_04	S
MN908947.3	23400	23600	23500	6061.34	SAMPLE_04	S
MN908947.3	23600	23800	23700	2880.48	SAMPLE_04	S
MN908947.3	23800	24000	23900	1887.53	SAMPLE_04	S
MN908947.3	24000	24200	24100	3039.99	SAMPLE_04	S
MN908947.3	24200	24400	24300	3742.17	SAMPLE_04	S
MN908947.3	24400	24600	24500	2733.82	SAMPLE_04	S
MN908947.3	24600	24800	24700	4616.51	SAMPLE_04	S
MN908947.3	24800	25000	24900	4707.53	SAMPLE_04	S
MN908947.3	25000	25200	25100	6698.12	SAMPLE_04	S
MN908947.3	25200	25400	25300	6987.89	SAMPLE_04	S
MN908947.3	25400	25600	25500	2424.02	SAMPLE_04	ORF3a
MN908947.3	25600	25800	25700	7053.39	SAMPLE_04	ORF3a
MN908947.3	25800	26000	25900	6478.21	SAMPLE_04	ORF3a
MN908947.3	26000	26200	26100	3042.87	SAMPLE_04	ORF3a
MN908947.3	26200	26400	26300	4140.23	SAMPLE_04	E
MN908947.3	26400	26600	26500	4084.92	SAMPLE_04	intergenic
MN908947.3	26600	26800	26700	3039.04	SAMPLE_04	M
MN908947.3	26800	27000	26900	6053.89	SAMPLE_04	M
MN908947.3	27000	27200	27100	5399.88	SAMPLE_04	M
MN908947.3	27200	27400	27300	2496.77	SAMPLE_04	ORF6
MN908947.3	27400	27600	27500	2398.11	SAMPLE_04	ORF7a
MN908947.3	27600	27800	27700	966.67	SAMPLE_04	ORF7a
MN908947.3	27800	28000	27900	3110.26	SAMPLE_04	ORF8
MN908947.3	28000	28200	28100	3160.15	SAMPLE_04	ORF8
MN908947.3	28200	28400	28300	3514.88	SAMPLE_04	N
MN908947.3	28400	28600	28500	5090.3	SAMPLE_04	N
MN908947.3	28600	28800	28700	5480.74	SAMPLE_04	N
MN908947.3	28800	29000	28900	3382.09	SAMPLE_04	N
MN908947.3	29000	29200	29100	4558.32	SAMPLE_04	N
MN908947.3	29200	29400	29300	4991.43	SAMPLE_04	N
MN908947.3	29400	29600	29500	6106.18	SAMPLE_04	N
MN908947.3	29600	29800	29700	6075.93	SAMPLE_04	3'UTR
MN908947.3	29800	29903	29851	932.98	SAMPLE_04	3'UTR
MN908947.3	0	200	100	2782.57	SAMPLE_08	5'UTR
MN908947.3	200	400	300	5509.21	SAMPLE_08	ORF1ab
MN908947.3	400	600	500	6482.8	SAMPLE_08	ORF1ab
MN908947.3	600	800	700	8354.16	SAMPLE_08	ORF1ab
MN908947.3	800	1000	900	5969.19	SAMPLE_08	ORF1ab
MN908947.3	1000	1200	1100	5367.97	SAMPLE_08	ORF1ab
MN908947.3	1200	1400	1300	3706.55	SAMPLE_08	ORF1ab
MN908947.3	1400	1600	1500	849.37	SAMPLE_08	ORF1ab
MN908947.3	1600	1800	1700	2782.89	SAMPLE_08	ORF1ab
MN908947.3	1800	2000	1900	2519.83	SAMPLE_08	ORF1ab
MN908947.3	2000	2200	2100	925.92	SAMPLE_08	ORF1ab
MN908947.3	2200	2400	2300	2688.06	SAMPLE_08	ORF1ab
MN908947.3	2400	2600	2500	3216.49	SAMPLE_08	ORF1ab
MN908947.3	2600	2800	2700	409.66	SAMPLE_08	ORF1ab
MN908947.3	2800	3000	2900	6142.51	SAMPLE_08	ORF1ab
MN908947.3	3000	3200	3100	6971.37	SAMPLE_08	ORF1ab
MN908947.3	3200	3400	3300	5923.69	SAMPLE_08	ORF1ab
MN908947.3	3400	3600	3500	4544.88	SAMPLE_08	ORF1ab
MN908947.3	3600	3800	3700	1475.93	SAMPLE_08	ORF1ab
MN908947.3	3800	4000	3900	3224.77	SAMPLE_08	ORF1ab
MN908947.3	4000	4200	4100	7299.63	SAMPLE_08	ORF1ab
MN908947.3	4200	4400	4300	9329.54	SAMPLE_08	ORF1ab
MN908947.3	4400	4600	4500	5967.15	SAMPLE_08	ORF1ab
MN908947.3	4600	4800	4700	5613.78	SAMPLE_08	ORF1ab
MN908947.3	4800	5000	4900	4969.11	SAMPLE_08	ORF1ab
MN908947.3	5000	5200	5100	36.83	SAMPLE_08	ORF1ab
MN908947.3	5200	5400	5300	5969.85	SAMPLE_08	ORF1ab
MN908947.3	5400	5600	5500	9743.81	SAMPLE_08	ORF1ab
MN908947.3	5600	5800	5700	12032.29	SAMPLE_08	ORF1ab
MN908947.3	5800	6000	5900	6946.73	SAMPLE_08	ORF1ab
MN908947.3	6000	6200	6100	3796.07	SAMPLE_08	ORF1ab
MN908947.3	6200	6400	6300	15357.69	SAMPLE_08	ORF1ab
MN908947.3	6400	6600	6500	10312.21	SAMPLE_08	ORF1ab
MN908947.3	6600	6800	6700	5590.83	SAMPLE_08	ORF1ab
MN908947.3	6800	7000	6900	1282.31	SAMPLE_08	ORF1ab
MN908947.3	7000	7200	7100	1377.2	SAMPLE_08	ORF1ab
MN908947.3	7200	7400	7300	4014.88	SAMPLE_08	ORF1ab
MN908947.3	7400	7600	7500	10117.92	SAMPLE_08	ORF1ab
MN908947.3	7600	7800	7700	7982.89	SAMPLE_08	ORF1ab
MN908947.3	7800	8000	7900	7124.3	SAMPLE_08	ORF1ab
MN908947.3	8000	8200	8100	9418.06	SAMPLE_08	ORF1ab
MN908947.3	8200	8400	8300	7610.95	SAMPLE_08	ORF1ab
MN908947.3	8400	8600	8500	3800.5	SAMPLE_08	ORF1ab
MN908947.3	8600	8800	8700	2552.87	SAMPLE_08	ORF1ab
MN908947.3	8800	9000	8900	4550.15	SAMPLE_08	ORF1ab
MN908947.3	9000	9200	9100	8143.23	SAMPLE_08	ORF1ab
MN908947.3	9200	9400	9300	5518.51	SAMPLE_08	ORF1ab
MN908947.3	9400	9600	9500	11152.11	SAMPLE_08	ORF1ab
MN908947.3	9600	9800	9700	10903.0	SAMPLE_08	ORF1ab
MN908947.3	9800	10000	9900	3098.71	SAMPLE_08	ORF1ab
MN908947.3	10000	10200	10100	5253.05	SAMPLE_08	ORF1ab
MN908947.3	10200	10400	10300	6194.36	SAMPLE_08	ORF1ab
MN908947.3	10400	10600	10500	6028.06	SAMPLE_08	ORF1ab
MN908947.3	10600	10800	10700	7944.53	SAMPLE_08	ORF1ab
MN908947.3	10800	11000	10900	5740.51	SAMPLE_08	ORF1ab
MN908947.3	11000	11200	11100	11955.21	SAMPLE_08	ORF1ab
MN908947.3	11200	11400	11300	18532.72	SAMPLE_08	ORF1ab
MN908947.3	11400	11600	11500	8431.54	SAMPLE_08	ORF1ab
MN908947.3	11600	11800	11700	6864.43	SAMPLE_08	ORF1ab
MN908947.3	11800	12000	11900	7287.83	SAMPLE_08	ORF1ab
MN908947.3	12000	12200	12100	10199.4	SAMPLE_08	ORF1ab
MN908947.3	12200	12400	12300	8552.87	SAMPLE_08	ORF1ab
MN908947.3	12400	12600	12500	11433.46	SAMPLE_08	ORF1ab
MN908947.3	12600	12800	12700	12931.29	SAMPLE_08	ORF1ab
MN908947.3	12800	13000	12900	6799.79	SAMPLE_08	ORF1ab
MN908947.3	13000	13200	13100	17089.8	SAMPLE_08	ORF1ab
MN908947.3	13200	13400	13300	15825.45	SAMPLE_08	ORF1ab
MN908947.3	13400	13600	13500	2761.74	SAMPLE_08	ORF1ab
MN908947.3	13600	13800	13700	2217.32	SAMPLE_08	ORF1ab
MN908947.3	13800	14000	13900	3747.73	SAMPLE_08	ORF1ab
MN908947.3	14000	14200	14100	7122.96	SAMPLE_08	ORF1ab
MN908947.3	14200	14400	14300	7003.28	SAMPLE_08	ORF1ab
MN908947.3	14400	14600	14500	6379.12	SAMPLE_08	ORF1ab
MN908947.3	14600	14800	14700	9084.55	SAMPLE_08	ORF1ab
MN908947.3	14800	15000	14900	6609.17	SAMPLE_08	ORF1ab
MN908947.3	15000	15200	15100	2209.7	SAMPLE_08	ORF1ab
MN908947.3	15200	15400	15300	5074.44	SAMPLE_08	ORF1ab
MN908947.3	15400	15600	15500	7544.72	SAMPLE_08	ORF1ab
MN908947.3	15600	15800	15700	7124.48	SAMPLE_08	ORF1ab
MN908947.3	15800	16000	15900	10626.22	SAMPLE_08	ORF1ab
MN908947.3	16000	16200	16100	11238.94	SAMPLE_08	ORF1ab
MN908947.3	16200	16400	16300	3971.64	SAMPLE_08	ORF1ab
MN908947.3	16400	16600	16500	3148.23	SAMPLE_08	ORF1ab
MN908947.3	16600	16800	16700	3649.82	SAMPLE_08	ORF1ab
MN908947.3	16800	17000	16900	9914.16	SAMPLE_08	ORF1ab
MN908947.3	17000	17200	17100	17466.83	SAMPLE_08	ORF1ab
MN908947.3	17200	17400	17300	14455.07	SAMPLE_08	ORF1ab
MN908947.3	17400	17600	17500	7947.08	SAMPLE_08	ORF1ab
MN908947.3	17600	17800	17700	6942.45	SAMPLE_08	ORF1ab
MN908947.3	17800	18000	17900	5211.49	SAMPLE_08	ORF1ab
MN908947.3	18000	18200	18100	7967.25	SAMPLE_08	ORF1ab
MN908947.3	18200	18400	18300	8208.74	SAMPLE_08	ORF1ab
MN908947.3	18400	18600	18500	10035.92	SAMPLE_08	ORF1ab
MN908947.3	18600	18800	18700	12885.36	SAMPLE_08	ORF1ab
MN908947.3	18800	19000	18900	11969.21	SAMPLE_08	ORF1ab
MN908947.3	19000	19200	19100	4988.94	SAMPLE_08	ORF1ab
MN908947.3	19200	19400	19300	1975.47	SAMPLE_08	ORF1ab
MN908947.3	19400	19600	19500	276.75	SAMPLE_08	ORF1ab
MN908947.3	19600	19800	19700	3283.02	SAMPLE_08	ORF1ab
MN908947.3	19800	20000	19900	2997.59	SAMPLE_08	ORF1ab
MN908947.3	20000	20200	20100	907.61	SAMPLE_08	ORF1ab
MN908947.3	20200	20400	20300	241.46	SAMPLE_08	ORF1ab
MN908947.3	20400	20600	20500	2907.56	SAMPLE_08	ORF1ab
MN908947.3	20600	20800	20700	4456.05	SAMPLE_08	ORF1ab
MN908947.3	20800	21000	20900	8268.14	SAMPLE_08	ORF1ab
MN908947.3	21000	21200	21100	4487.19	SAMPLE_08	ORF1ab
MN908947.3	21200	21400	21300	449.69	SAMPLE_08	ORF1ab
MN908947.3	21400	21600	21500	623.73	SAMPLE_08	ORF1ab
MN908947.3	21600	21800	21700	3794.76	SAMPLE_08	S
MN908947.3	21800	22000	21900	3891.6	SAMPLE_08	S
MN908947.3	22000	22200	22100	2162.2	SAMPLE_08	S
MN908947.3	22200	22400	22300	1419.11	SAMPLE_08	S
MN908947.3	22400	22600	22500	1033.05	SAMPLE_08	S
MN908947.3	22600	22800	22700	3061.86	SAMPLE_08	S
MN908947.3	22800	23000	22900	2334.87	SAMPLE_08	S
MN908947.3	23000	23200	23100	3640.43	SAMPLE_08	S
MN908947.3	23200	23400	23300	8088.81	SAMPLE_08	S
MN908947.3	23400	23600	23500	9410.95	SAMPLE_08	S
MN908947.3	23600	23800	23700	3819.02	SAMPLE_08	S
MN908947.3	23800	24000	23900	1927.86	SAMPLE_08	S
MN908947.3	24000	24200	24100	3528.97	SAMPLE_08	S
MN908947.3	24200	24400	24300	4813.11	SAMPLE_08	S
MN908947.3	24400	24600	24500	3367.23	SAMPLE_08	S
MN908947.3	24600	24800	24700	7353.85	SAMPLE_08	S
MN908947.3	24800	25000	24900	8960.26	SAMPLE_08	S
MN908947.3	25000	25200	25100	11124.12	SAMPLE_08	S
MN908947.3	25200	25400	25300	11316.08	SAMPLE_08	S
MN908947.3	25400	25600	25500	4384.64	SAMPLE_08	ORF3a
MN908947.3	25600	25800	25700	4399.9	SAMPLE_08	ORF3a
MN908947.3	25800	26000	25900	3127.5	SAMPLE_08	ORF3a
MN908947.3	26000	26200	26100	603.29	SAMPLE_08	ORF3a
MN908947.3	26200	26400	26300	3860.97	SAMPLE_08	E
MN908947.3	26400	26600	26500	4061.28	SAMPLE_08	intergenic
MN908947.3	26600	26800	26700	2665.62	SAMPLE_08	M
MN908947.3	26800	27000	26900	3753.04	SAMPLE_08	M
MN908947.3	27000	27200	27100	3766.31	SAMPLE_08	M
MN908947.3	27200	27400	27300	4123.01	SAMPLE_08	ORF6
MN908947.3	27400	27600	27500	2970.12	SAMPLE_08	ORF7a
MN908947.3	27600	27800	27700	37.23	SAMPLE_08	ORF7a
MN908947.3	27800	28000	27900	3493.76	SAMPLE_08	ORF8
MN908947.3	28000	28200	28100	5586.81	SAMPLE_08	ORF8
MN908947.3	28200	28400	28300	6633.0	SAMPLE_08	N
MN908947.3	28400	28600	28500	6929.8	SAMPLE_08	N
MN908947.3	28600	28800	28700	5447.77	SAMPLE_08	N
MN908947.3	28800	29000	28900	1136.05	SAMPLE_08	N
MN908947.3	29000	29200	29100	3983.84	SAMPLE_08	N
MN908947.3	29200	29400	29300	3966.91	SAMPLE_08	N
MN908947.3	29400	29600	29500	3137.96	SAMPLE_08	N
MN908947.3	29600	29800	29700	4471.1	SAMPLE_08	3'UTR
MN908947.3	29800	29903	29851	1018.25	SAMPLE_08	3'UTR
MN908947.3	0	200	100	1476.52	SAMPLE_06	5'UTR
MN908947.3	200	400	300	3239.68	SAMPLE_06	ORF1ab
MN908947.3	400	600	500	4573.73	SAMPLE_06	ORF1ab
MN908947.3	600	800	700	5826.66	SAMPLE_06	ORF1ab
MN908947.3	800	1000	900	3914.24	SAMPLE_06	ORF1ab
MN908947.3	1000	1200	1100	2825.28	SAMPLE_06	ORF1ab
MN908947.3	1200	1400	1300	3207.14	SAMPLE_06	ORF1ab
MN908947.3	1400	1600	1500	2291.61	SAMPLE_06	ORF1ab
MN908947.3	1600	1800	1700	2462.01	SAMPLE_06	ORF1ab
MN908947.3	1800	2000	1900	3469.16	SAMPLE_06	ORF1ab
MN908947.3	2000	2200	2100	3309.29	SAMPLE_06	ORF1ab
MN908947.3	2200	2400	2300	3596.53	SAMPLE_06	ORF1ab
MN908947.3	2400	2600	2500	5482.47	SAMPLE_06	ORF1ab
MN908947.3	2600	2800	2700	4090.89	SAMPLE_06	ORF1ab
MN908947.3	2800	3000	2900	7075.81	SAMPLE_06	ORF1ab
MN908947.3	3000	3200	3100	6179.82	SAMPLE_06	ORF1ab
MN908947.3	3200	3400	3300	3872.4	SAMPLE_06	ORF1ab
MN908947.3	3400	3600	3500	3942.28	SAMPLE_06	ORF1ab
MN908947.3	3600	3800	3700	2133.39	SAMPLE_06	ORF1ab
MN908947.3	3800	4000	3900	4522.28	SAMPLE_06	ORF1ab
MN908947.3	4000	4200	4100	7493.3	SAMPLE_06	ORF1ab
MN908947.3	4200	4400	4300	9193.07	SAMPLE_06	ORF1ab
MN908947.3	4400	4600	4500	6637.26	SAMPLE_06	ORF1ab
MN908947.3	4600	4800	4700	5238.52	SAMPLE_06	ORF1ab
MN908947.3	4800	5000	4900	3884.59	SAMPLE_06	ORF1ab
MN908947.3	5000	5200	5100	185.41	SAMPLE_06	ORF1ab
MN908947.3	5200	5400	5300	4918.95	SAMPLE_06	ORF1ab
MN908947.3	5400	5600	5500	7547.6	SAMPLE_06	ORF1ab
MN908947.3	5600	5800	5700	7844.45	SAMPLE_06	ORF1ab
MN908947.3	5800	6000	5900	4933.23	SAMPLE_06	ORF1ab
MN908947.3	6000	6200	6100	3120.41	SAMPLE_06	ORF1ab
MN908947.3	6200	6400	6300	13811.98	SAMPLE_06	ORF1ab
MN908947.3	6400	6600	6500	9688.07	SAMPLE_06	ORF1ab
MN908947.3	6600	6800	6700	5166.88	SAMPLE_06	ORF1ab
MN908947.3	6800	7000	6900	2530.48	SAMPLE_06	ORF1ab
MN908947.3	7000	7200	7100	4555.91	SAMPLE_06	ORF1ab
MN908947.3	7200	7400	7300	6196.52	SAMPLE_06	ORF1ab
MN908947.3	7400	7600	7500	7396.0	SAMPLE_06	ORF1ab
MN908947.3	7600	7800	7700	6588.79	SAMPLE_06	ORF1ab
MN908947.3	7800	8000	7900	5867.66	SAMPLE_06	ORF1ab
MN908947.3	8000	8200	8100	6520.83	SAMPLE_06	ORF1ab
MN908947.3	8200	8400	8300	6875.92	SAMPLE_06	ORF1ab
MN908947.3	8400	8600	8500	4059.14	SAMPLE_06	ORF1ab
MN908947.3	8600	8800	8700	4870.38	SAMPLE_06	ORF1ab
MN908947.3	8800	9000	8900	5967.45	SAMPLE_06	ORF1ab
MN908947.3	9000	9200	9100	5032.72	SAMPLE_06	ORF1ab
MN908947.3	9200	9400	9300	8724.93	SAMPLE_06	ORF1ab
MN908947.3	9400	9600	9500	12117.14	SAMPLE_06	ORF1ab
MN908947.3	9600	9800	9700	7380.96	SAMPLE_06	ORF1ab
MN908947.3	9800	10000	9900	4529.58	SAMPLE_06	ORF1ab
MN908947.3	10000	10200	10100	5598.39	SAMPLE_06	ORF1ab
MN908947.3	10200	10400	10300	4225.26	SAMPLE_06	ORF1ab
MN908947.3	10400	10600	10500	5633.48	SAMPLE_06	ORF1ab
MN908947.3	10600	10800	10700	9059.25	SAMPLE_06	ORF1ab
MN908947.3	10800	11000	10900	7112.61	SAMPLE_06	ORF1ab
MN908947.3	11000	11200	11100	8237.4	SAMPLE_06	ORF1ab
MN908947.3	11200	11400	11300	13065.79	SAMPLE_06	ORF1ab
MN908947.3	11400	11600	11500	8363.16	SAMPLE_06	ORF1ab
MN908947.3	11600	11800	11700	8942.08	SAMPLE_06	ORF1ab
MN908947.3	11800	12000	11900	5928.65	SAMPLE_06	ORF1ab
MN908947.3	12000	12200	12100	6312.54	SAMPLE_06	ORF1ab
MN908947.3	12200	12400	12300	6963.28	SAMPLE_06	ORF1ab
MN908947.3	12400	12600	12500	8253.29	SAMPLE_06	ORF1ab
MN908947.3	12600	12800	12700	8808.34	SAMPLE_06	ORF1ab
MN908947.3	12800	13000	12900	4997.13	SAMPLE_06	ORF1ab
MN908947.3	13000	13200	13100	16624.23	SAMPLE_06	ORF1ab
MN908947.3	13200	13400	13300	17545.78	SAMPLE_06	ORF1ab
MN908947.3	13400	13600	13500	5835.43	SAMPLE_06	ORF1ab
MN908947.3	13600	13800	13700	5252.15	SAMPLE_06	ORF1ab
MN908947.3	13800	14000	13900	4940.54	SAMPLE_06	ORF1ab
MN908947.3	14000	14200	14100	4756.34	SAMPLE_06	ORF1ab
MN908947.3	14200	14400	14300	4649.72	SAMPLE_06	ORF1ab
MN908947.3	14400	14600	14500	4147.18	SAMPLE_06	ORF1ab
MN908947.3	14600	14800	14700	6028.24	SAMPLE_06	ORF1ab
MN908947.3	14800	15000	14900	5254.64	SAMPLE_06	ORF1ab
MN908947.3	15000	15200	15100	2148.92	SAMPLE_06	ORF1ab
MN908947.3	15200	15400	15300	5280.42	SAMPLE_06	ORF1ab
MN908947.3	15400	15600	15500	6042.48	SAMPLE_06	ORF1ab
MN908947.3	15600	15800	15700	4213.07	SAMPLE_06	ORF1ab
MN908947.3	15800	16000	15900	7077.6	SAMPLE_06	ORF1ab
MN908947.3	16000	16200	16100	8232.41	SAMPLE_06	ORF1ab
MN908947.3	16200	16400	16300	5266.49	SAMPLE_06	ORF1ab
MN908947.3	16400	16600	16500	5531.28	SAMPLE_06	ORF1ab
MN908947.3	16600	16800	16700	5954.12	SAMPLE_06	ORF1ab
MN908947.3	16800	17000	16900	7511.77	SAMPLE_06	ORF1ab
MN908947.3	17000	17200	17100	11958.23	SAMPLE_06	ORF1ab
MN908947.3	17200	17400	17300	8551.87	SAMPLE_06	ORF1ab
MN908947.3	17400	17600	17500	5323.04	SAMPLE_06	ORF1ab
MN908947.3	17600	17800	17700	5040.49	SAMPLE_06	ORF1ab
MN908947.3	17800	18000	17900	3789.36	SAMPLE_06	ORF1ab
MN908947.3	18000	18200	18100	5790.57	SAMPLE_06	ORF1ab
MN908947.3	18200	18400	18300	5854.05	SAMPLE_06	ORF1ab
MN908947.3	18400	18600	18500	6460.98	SAMPLE_06	ORF1ab
MN908947.3	18600	18800	18700	7960.42	SAMPLE_06	ORF1ab
MN908947.3	18800	19000	18900	7708.2	SAMPLE_06	ORF1ab
MN908947.3	19000	19200	19100	3929.22	SAMPLE_06	ORF1ab
MN908947.3	19200	19400	19300	1640.7	SAMPLE_06	ORF1ab
MN908947.3	19400	19600	19500	354.05	SAMPLE_06	ORF1ab
MN908947.3	19600	19800	19700	3923.73	SAMPLE_06	ORF1ab
MN908947.3	19800	20000	19900	3922.69	SAMPLE_06	ORF1ab
MN908947.3	20000	20200	20100	1355.13	SAMPLE_06	ORF1ab
MN908947.3	20200	20400	20300	1287.12	SAMPLE_06	ORF1ab
MN908947.3	20400	20600	20500	4152.55	SAMPLE_06	ORF1ab
MN908947.3	20600	20800	20700	4850.08	SAMPLE_06	ORF1ab
MN908947.3	20800	21000	20900	6784.63	SAMPLE_06	ORF1ab
MN908947.3	21000	21200	21100	3639.7	SAMPLE_06	ORF1ab
MN908947.3	21200	21400	21300	703.81	SAMPLE_06	ORF1ab
MN908947.3	21400	21600	21500	2839.63	SAMPLE_06	ORF1ab
MN908947.3	21600	21800	21700	5262.39	SAMPLE_06	S
MN908947.3	21800	22000	21900	3483.45	SAMPLE_06	S
MN908947.3	22000	22200	22100	2184.66	SAMPLE_06	S
MN908947.3	22200	22400	22300	1506.65	SAMPLE_06	S
MN908947.3	22400	22600	22500	1122.88	SAMPLE_06	S
MN908947.3	22600	22800	22700	2563.67	SAMPLE_06	S
MN908947.3	22800	23000	22900	2451.29	SAMPLE_06	S
MN908947.3	23000	23200	23100	3475.03	SAMPLE_06	S
MN908947.3	23200	23400	23300	4967.97	SAMPLE_06	S
MN908947.3	23400	23600	23500	6458.98	SAMPLE_06	S
MN908947.3	23600	23800	23700	3114.9	SAMPLE_06	S
MN908947.3	23800	24000	23900	2339.42	SAMPLE_06	S
MN908947.3	24000	24200	24100	3503.0	SAMPLE_06	S
MN908947.3	24200	24400	24300	3783.59	SAMPLE_06	S
MN908947.3	24400	24600	24500	3086.66	SAMPLE_06	S
MN908947.3	24600	24800	24700	5128.13	SAMPLE_06	S
MN908947.3	24800	25000	24900	5028.79	SAMPLE_06	S
MN908947.3	25000	25200	25100	7804.84	SAMPLE_06	S
MN908947.3	25200	25400	25300	8037.06	SAMPLE_06	S
MN908947.3	25400	25600	25500	2663.32	SAMPLE_06	ORF3a
MN908947.3	25600	25800	25700	8221.98	SAMPLE_06	ORF3a
MN908947.3	25800	26000	25900	7607.48	SAMPLE_06	ORF3a
MN908947.3	26000	26200	26100	3329.81	SAMPLE_06	ORF3a
MN908947.3	26200	26400	26300	5082.67	SAMPLE_06	E
MN908947.3	26400	26600	26500	4441.14	SAMPLE_06	intergenic
MN908947.3	26600	26800	26700	3205.1	SAMPLE_06	M
MN908947.3	26800	27000	26900	5842.77	SAMPLE_06	M
MN908947.3	27000	27200	27100	5371.87	SAMPLE_06	M
MN908947.3	27200	27400	27300	2717.95	SAMPLE_06	ORF6
MN908947.3	27400	27600	27500	2449.14	SAMPLE_06	ORF7a
MN908947.3	27600	27800	27700	900.61	SAMPLE_06	ORF7a
MN908947.3	27800	28000	27900	3021.78	SAMPLE_06	ORF8
MN908947.3	28000	28200	28100	3973.39	SAMPLE_06	ORF8
MN908947.3	28200	28400	28300	4068.75	SAMPLE_06	N
MN908947.3	28400	28600	28500	4998.18	SAMPLE_06	N
MN908947.3	28600	28800	28700	4829.96	SAMPLE_06	N
MN908947.3	28800	29000	28900	2543.76	SAMPLE_06	N
MN908947.3	29000	29200	29100	3709.01	SAMPLE_06	N
MN908947.3	29200	29400	29300	4394.86	SAMPLE_06	N
MN908947.3	29400	29600	29500	5591.82	SAMPLE_06	N
MN908947.3	29600	29800	29700	5426.74	SAMPLE_06	3'UTR
MN908947.3	29800	29903	29851	832.36	SAMPLE_06	3'UTR
MN908947.3	0	200	100	3853.18	SAMPLE_09	5'UTR
MN908947.3	200	400	300	6416.37	SAMPLE_09	ORF1ab
MN908947.3	400	600	500	4258.59	SAMPLE_09	ORF1ab
MN908947.3	600	800	700	6944.75	SAMPLE_09	ORF1ab
MN908947.3	800	1000	900	6507.07	SAMPLE_09	ORF1ab
MN908947.3	1000	1200	1100	5703.45	SAMPLE_09	ORF1ab
MN908947.3	1200	1400	1300	3883.59	SAMPLE_09	ORF1ab
MN908947.3	1400	1600	1500	143.3	SAMPLE_09	ORF1ab
MN908947.3	1600	1800	1700	1065.47	SAMPLE_09	ORF1ab
MN908947.3	1800	2000	1900	862.31	SAMPLE_09	ORF1ab
MN908947.3	2000	2200	2100	124.49	SAMPLE_09	ORF1ab
MN908947.3	2200	2400	2300	483.03	SAMPLE_09	ORF1ab
MN908947.3	2400	2600	2500	624.58	SAMPLE_09	ORF1ab
MN908947.3	2600	2800	2700	183.97	SAMPLE_09	ORF1ab
MN908947.3	2800	3000	2900	1313.16	SAMPLE_09	ORF1ab
MN908947.3	3000	3200	3100	1846.59	SAMPLE_09	ORF1ab
MN908947.3	3200	3400	3300	3361.62	SAMPLE_09	ORF1ab
MN908947.3	3400	3600	3500	2481.24	SAMPLE_09	ORF1ab
MN908947.3	3600	3800	3700	414.82	SAMPLE_09	ORF1ab
MN908947.3	3800	4000	3900	364.73	SAMPLE_09	ORF1ab
MN908947.3	4000	4200	4100	2568.09	SAMPLE_09	ORF1ab
MN908947.3	4200	4400	4300	2981.09	SAMPLE_09	ORF1ab
MN908947.3	4400	4600	4500	19.84	SAMPLE_09	ORF1ab
MN908947.3	4600	4800	4700	1778.36	SAMPLE_09	ORF1ab
MN908947.3	4800	5000	4900	2156.97	SAMPLE_09	ORF1ab
MN908947.3	5000	5200	5100	51.8	SAMPLE_09	ORF1ab
MN908947.3	5200	5400	5300	5398.74	SAMPLE_09	ORF1ab
MN908947.3	5400	5600	5500	8017.43	SAMPLE_09	ORF1ab
MN908947.3	5600	5800	5700	7140.59	SAMPLE_09	ORF1ab
MN908947.3	5800	6000	5900	3336.8	SAMPLE_09	ORF1ab
MN908947.3	6000	6200	6100	259.0	SAMPLE_09	ORF1ab
MN908947.3	6200	6400	6300	4188.85	SAMPLE_09	ORF1ab
MN908947.3	6400	6600	6500	2142.79	SAMPLE_09	ORF1ab
MN908947.3	6600	6800	6700	0.0	SAMPLE_09	ORF1ab
