sample	chrom	start	end	log2	baf	copy_number	segment	label
TUMOUR_A	chr1	7900000	7920000	-0.134	0.438	2	bin	
TUMOUR_A	chr1	7920000	7940000	-0.031	0.497	2	bin	
TUMOUR_A	chr1	7940000	7960000	0.016	0.464	2	bin	
TUMOUR_A	chr1	7960000	7980000	0.036	0.458	2	bin	
TUMOUR_A	chr1	7980000	8000000	0.19	0.555	2	bin	
TUMOUR_A	chr1	8000000	8020000	-0.055	0.461	2	bin	
TUMOUR_A	chr1	8020000	8040000	-0.086	0.49	2	bin	
TUMOUR_A	chr1	8040000	8060000	0.109	0.53	2	bin	
TUMOUR_A	chr1	8060000	8080000	-0.308	0.525	2	bin	
TUMOUR_A	chr1	8080000	8100000	-0.112	0.529	2	bin	
TUMOUR_A	chr1	8100000	8120000	-0.107	0.447	2	bin	
TUMOUR_A	chr1	8120000	8140000	0.035	0.548	2	bin	
TUMOUR_A	chr1	8140000	8160000	0.074	0.498	2	bin	
TUMOUR_A	chr1	8160000	8180000	-0.013	0.518	2	bin	
TUMOUR_A	chr1	8180000	8200000	0.007	0.465	2	bin	
TUMOUR_A	chr1	8200000	8220000	-0.107	0.512	2	bin	
TUMOUR_A	chr1	8220000	8240000	0.133	0.514	2	bin	
TUMOUR_A	chr1	8240000	8260000	0.195	0.549	2	bin	
TUMOUR_A	chr1	8260000	8280000	-0.217	0.503	2	bin	
TUMOUR_A	chr1	8280000	8300000	0.019	0.511	2	bin	
TUMOUR_A	chr1	8300000	8320000	0.079	0.483	2	bin	
TUMOUR_A	chr1	8320000	8340000	-0.031	0.489	2	bin	
TUMOUR_A	chr1	8340000	8360000	-0.039	0.501	2	bin	
TUMOUR_A	chr1	8360000	8380000	0.015	0.495	2	bin	
TUMOUR_A	chr1	8380000	8400000	0.172	0.463	2	bin	
TUMOUR_A	chr1	8400000	8420000	0.146	0.516	2	bin	
TUMOUR_A	chr1	8420000	8440000	-0.001	0.466	2	bin	
TUMOUR_A	chr1	8440000	8460000	-0.195	0.563	2	bin	
TUMOUR_A	chr1	8460000	8480000	-0.014	0.488	2	bin	
TUMOUR_A	chr1	8480000	8500000	0.068	0.498	2	bin	
TUMOUR_A	chr1	8500000	8520000	0.046	0.515	2	bin	
TUMOUR_A	chr1	8520000	8540000	-0.089	0.513	2	bin	
TUMOUR_A	chr1	8540000	8560000	-0.032	0.539	2	bin	
TUMOUR_A	chr1	8560000	8580000	0.057	0.501	2	bin	
TUMOUR_A	chr1	8580000	8600000	-0.19	0.517	2	bin	
TUMOUR_A	chr1	8600000	8620000	-0.043	0.489	2	bin	
TUMOUR_A	chr1	8620000	8640000	-0.13	0.499	2	bin	
TUMOUR_A	chr1	8640000	8660000	0.022	0.526	2	bin	
TUMOUR_A	chr1	8660000	8680000	0.137	0.49	2	bin	
TUMOUR_A	chr1	8680000	8700000	0.045	0.473	2	bin	
TUMOUR_A	chr1	8700000	8720000	-0.008	0.558	2	bin	
TUMOUR_A	chr1	8720000	8740000	-0.019	0.459	2	bin	
TUMOUR_A	chr1	8740000	8760000	0.115	0.518	2	bin	
TUMOUR_A	chr1	8760000	8780000	-0.085	0.593	2	bin	
TUMOUR_A	chr1	8780000	8800000	-0.03	0.494	2	bin	
TUMOUR_A	chr1	8800000	8820000	-0.017	0.449	2	bin	
TUMOUR_A	chr1	8820000	8840000	-0.02	0.472	2	bin	
TUMOUR_A	chr1	8840000	8860000	0.025	0.517	2	bin	
TUMOUR_A	chr1	8860000	8880000	-0.209	0.524	2	bin	
TUMOUR_A	chr1	8880000	8900000	0.065	0.507	2	bin	
TUMOUR_A	chr1	8900000	8920000	-0.04	0.524	2	bin	
TUMOUR_A	chr1	8920000	8940000	-0.134	0.475	2	bin	
TUMOUR_A	chr1	8940000	8960000	0.051	0.531	2	bin	
TUMOUR_A	chr1	8960000	8980000	-0.045	0.52	2	bin	
TUMOUR_A	chr1	8980000	9000000	0.038	0.565	2	bin	
TUMOUR_A	chr1	9000000	9020000	-0.128	0.456	2	bin	
TUMOUR_A	chr1	9020000	9040000	0.098	0.473	2	bin	
TUMOUR_A	chr1	9040000	9060000	-0.152	0.511	2	bin	
TUMOUR_A	chr1	9060000	9080000	0.062	0.445	2	bin	
TUMOUR_A	chr1	9080000	9100000	0.105	0.469	2	bin	
TUMOUR_A	chr1	9100000	9120000	0.051	0.518	2	bin	
TUMOUR_A	chr1	9120000	9140000	-0.023	0.576	2	bin	
TUMOUR_A	chr1	9140000	9160000	-0.016	0.521	2	bin	
TUMOUR_A	chr1	9160000	9180000	0.03	0.496	2	bin	
TUMOUR_A	chr1	9180000	9200000	-0.094	0.465	2	bin	
TUMOUR_A	chr1	9200000	9220000	-0.032	0.521	2	bin	
TUMOUR_A	chr1	9220000	9240000	-0.033	0.523	2	bin	
TUMOUR_A	chr1	9240000	9260000	-0.057	0.517	2	bin	
TUMOUR_A	chr1	9260000	9280000	0.048	0.449	2	bin	
TUMOUR_A	chr1	9280000	9300000	0.006	0.497	2	bin	
TUMOUR_A	chr1	9300000	9320000	-0.089	0.501	2	bin	
TUMOUR_A	chr1	9320000	9340000	-0.096	0.504	2	bin	
TUMOUR_A	chr1	9340000	9360000	0.186	0.569	2	bin	
TUMOUR_A	chr1	9360000	9380000	-0.063	0.48	2	bin	
TUMOUR_A	chr1	9380000	9400000	0.071	0.493	2	bin	
TUMOUR_A	chr1	9400000	9420000	0.144	0.505	2	bin	
TUMOUR_A	chr1	9420000	9440000	0.207	0.561	2	bin	
TUMOUR_A	chr1	9440000	9460000	-0.202	0.502	2	bin	
TUMOUR_A	chr1	9460000	9480000	-0.152	0.436	2	bin	
TUMOUR_A	chr1	9480000	9500000	0.082	0.509	2	bin	
TUMOUR_A	chr1	9500000	9520000	-0.045	0.508	2	bin	
TUMOUR_A	chr1	9520000	9540000	-0.074	0.497	2	bin	
TUMOUR_A	chr1	9540000	9560000	-0.031	0.47	2	bin	
TUMOUR_A	chr1	9560000	9580000	0.002	0.433	2	bin	
TUMOUR_A	chr1	9580000	9600000	-0.1	0.473	2	bin	
TUMOUR_A	chr1	9600000	9620000	0.052	0.486	2	bin	
TUMOUR_A	chr1	9620000	9640000	-0.211	0.461	2	bin	
TUMOUR_A	chr1	9640000	9660000	0.009	0.489	2	bin	
TUMOUR_A	chr1	9660000	9680000	0.113	0.433	2	bin	
TUMOUR_A	chr1	9680000	9700000	-0.133	0.476	2	bin	
TUMOUR_A	chr1	9700000	9720000	0.03	0.506	2	bin	
TUMOUR_A	chr1	9720000	9740000	-0.111	0.493	2	bin	
TUMOUR_A	chr1	9740000	9760000	0.149	0.518	2	bin	
TUMOUR_A	chr1	9760000	9780000	-0.114	0.493	2	bin	
TUMOUR_A	chr1	9780000	9800000	-0.1	0.501	2	bin	
TUMOUR_A	chr1	9800000	9820000	-0.206	0.536	2	bin	
TUMOUR_A	chr1	9820000	9840000	0.041	0.496	2	bin	
TUMOUR_A	chr1	9840000	9860000	0.087	0.476	2	bin	
TUMOUR_A	chr1	9860000	9880000	-0.264	0.539	2	bin	
TUMOUR_A	chr1	9880000	9900000	-0.086	0.53	2	bin	
TUMOUR_A	chr1	9900000	9920000	0.017	0.482	2	bin	
TUMOUR_A	chr1	9920000	9940000	0.011	0.541	2	bin	
TUMOUR_A	chr1	9940000	9960000	0.082	0.464	2	bin	
TUMOUR_A	chr1	9960000	9980000	-0.073	0.527	2	bin	
TUMOUR_A	chr1	9980000	10000000	0.131	0.485	2	bin	
TUMOUR_A	chr1	10000000	10020000	-0.2	0.485	2	bin	
TUMOUR_A	chr1	10020000	10040000	-0.085	0.553	2	bin	
TUMOUR_A	chr1	10040000	10060000	0.033	0.53	2	bin	
TUMOUR_A	chr1	10060000	10080000	0.007	0.446	2	bin	
TUMOUR_A	chr1	10080000	10100000	-0.156	0.481	2	bin	
TUMOUR_A	chr1	10100000	10120000	0.102	0.474	2	bin	
TUMOUR_A	chr1	10120000	10140000	0.229	0.477	2	bin	
TUMOUR_A	chr1	10140000	10160000	0.116	0.512	2	bin	
TUMOUR_A	chr1	10160000	10180000	0.021	0.531	2	bin	
TUMOUR_A	chr1	10180000	10200000	-0.232	0.462	2	bin	
TUMOUR_A	chr1	10200000	10220000	0.095	0.531	2	bin	
TUMOUR_A	chr1	10220000	10240000	0.176	0.517	2	bin	
TUMOUR_A	chr1	10240000	10260000	0.152	0.491	2	bin	
TUMOUR_A	chr1	10260000	10280000	-0.128	0.429	2	bin	
TUMOUR_A	chr1	10280000	10300000	0.071	0.554	2	bin	
TUMOUR_A	chr1	10300000	10320000	0.028	0.425	2	bin	
TUMOUR_A	chr1	10320000	10340000	-0.256	0.465	2	bin	
TUMOUR_A	chr1	10340000	10360000	-0.213	0.486	2	bin	
TUMOUR_A	chr1	10360000	10380000	-0.162	0.5	2	bin	
TUMOUR_A	chr1	10380000	10400000	-0.048	0.52	2	bin	
TUMOUR_A	chr1	10400000	10420000	0.173	0.496	2	bin	
TUMOUR_A	chr1	10420000	10440000	-0.089	0.482	2	bin	
TUMOUR_A	chr1	10440000	10460000	-0.085	0.484	2	bin	
TUMOUR_A	chr1	10460000	10480000	-0.219	0.507	2	bin	
TUMOUR_A	chr1	10480000	10500000	-0.046	0.488	2	bin	
TUMOUR_A	chr1	10500000	10520000	0.047	0.47	2	bin	
TUMOUR_A	chr1	10520000	10540000	0.234	0.494	2	bin	
TUMOUR_A	chr1	10540000	10560000	0.039	0.532	2	bin	
TUMOUR_A	chr1	10560000	10580000	-0.078	0.49	2	bin	
TUMOUR_A	chr1	10580000	10600000	0.041	0.471	2	bin	
TUMOUR_A	chr1	10600000	10620000	-0.144	0.575	2	bin	
TUMOUR_A	chr1	10620000	10640000	-0.162	0.444	2	bin	
TUMOUR_A	chr1	10640000	10660000	0.101	0.444	2	bin	
TUMOUR_A	chr1	10660000	10680000	-0.033	0.536	2	bin	
TUMOUR_A	chr1	10680000	10700000	0.086	0.497	2	bin	
TUMOUR_A	chr1	10700000	10720000	0.092	0.522	2	bin	
TUMOUR_A	chr1	10720000	10740000	0.14	0.503	2	bin	
TUMOUR_A	chr1	10740000	10760000	0.171	0.528	2	bin	
TUMOUR_A	chr1	10760000	10780000	0.098	0.483	2	bin	
TUMOUR_A	chr1	10780000	10800000	0.101	0.468	2	bin	
TUMOUR_A	chr1	10800000	10820000	0.191	0.548	2	bin	
TUMOUR_A	chr1	10820000	10840000	-0.005	0.475	2	bin	
TUMOUR_A	chr1	10840000	10860000	0.156	0.531	2	bin	
TUMOUR_A	chr1	10860000	10880000	0.062	0.504	2	bin	
TUMOUR_A	chr1	10880000	10900000	-0.086	0.509	2	bin	
TUMOUR_A	chr1	10900000	10920000	0.209	0.549	2	bin	
TUMOUR_A	chr1	10920000	10940000	0.096	0.439	2	bin	
TUMOUR_A	chr1	10940000	10960000	0.008	0.506	2	bin	
TUMOUR_A	chr1	10960000	10980000	-0.065	0.496	2	bin	
TUMOUR_A	chr1	10980000	11000000	0.084	0.48	2	bin	
TUMOUR_A	chr1	11000000	11020000	-0.146	0.448	2	bin	
TUMOUR_A	chr1	11020000	11040000	0.028	0.477	2	bin	
TUMOUR_A	chr1	11040000	11060000	0.087	0.499	2	bin	
TUMOUR_A	chr1	11060000	11080000	-0.089	0.499	2	bin	
TUMOUR_A	chr1	11080000	11100000	-0.091	0.5	2	bin	
TUMOUR_A	chr1	11100000	11120000	-0.143	0.479	2	bin	
TUMOUR_A	chr1	11120000	11140000	0.203	0.545	2	bin	
TUMOUR_A	chr1	11140000	11160000	0.067	0.505	2	bin	
TUMOUR_A	chr1	11160000	11180000	-0.043	0.464	2	bin	
TUMOUR_A	chr1	11180000	11200000	-0.006	0.511	2	bin	
TUMOUR_A	chr1	11200000	11220000	0.026	0.552	2	bin	
TUMOUR_A	chr1	11220000	11240000	-0.072	0.546	2	bin	
TUMOUR_A	chr1	11240000	11260000	0.059	0.502	2	bin	
TUMOUR_A	chr1	11260000	11280000	-0.015	0.53	2	bin	
TUMOUR_A	chr1	11280000	11300000	-0.037	0.428	2	bin	
TUMOUR_A	chr1	11300000	11320000	-0.082	0.461	2	bin	
TUMOUR_A	chr1	11320000	11340000	-0.028	0.52	2	bin	
TUMOUR_A	chr1	11340000	11360000	-0.054	0.502	2	bin	
TUMOUR_A	chr1	11360000	11380000	-0.071	0.495	2	bin	
TUMOUR_A	chr1	11380000	11400000	-0.133	0.488	2	bin	
TUMOUR_A	chr1	11400000	11420000	-0.207	0.518	2	bin	
TUMOUR_A	chr1	11420000	11440000	-0.095	0.505	2	bin	
TUMOUR_A	chr1	11440000	11460000	-0.012	0.496	2	bin	
TUMOUR_A	chr1	11460000	11480000	0.052	0.483	2	bin	
TUMOUR_A	chr1	11480000	11500000	0.319	0.5	2	bin	
TUMOUR_A	chr1	11500000	11520000	-0.344	0.559	2	bin	
TUMOUR_A	chr1	11520000	11540000	-0.187	0.529	2	bin	
TUMOUR_A	chr1	11540000	11560000	0.017	0.505	2	bin	
TUMOUR_A	chr1	11560000	11580000	-0.148	0.521	2	bin	
TUMOUR_A	chr1	11580000	11600000	-0.099	0.514	2	bin	
TUMOUR_A	chr1	11600000	11620000	0.044	0.51	2	bin	
TUMOUR_A	chr1	11620000	11640000	0.002	0.428	2	bin	
TUMOUR_A	chr1	11640000	11660000	0.084	0.473	2	bin	
TUMOUR_A	chr1	11660000	11680000	0.049	0.512	2	bin	
TUMOUR_A	chr1	11680000	11700000	-0.084	0.444	2	bin	
TUMOUR_A	chr1	11700000	11720000	-0.063	0.52	2	bin	
TUMOUR_A	chr1	11720000	11740000	0.028	0.52	2	bin	
TUMOUR_A	chr1	11740000	11760000	-0.216	0.466	2	bin	
TUMOUR_A	chr1	11760000	11780000	-0.171	0.49	2	bin	
TUMOUR_A	chr1	11780000	11800000	0.123	0.578	2	bin	
TUMOUR_A	chr1	11800000	11820000	0.061	0.508	2	bin	
TUMOUR_A	chr1	11820000	11840000	0.115	0.513	2	bin	
TUMOUR_A	chr1	11840000	11860000	0.055	0.496	2	bin	
TUMOUR_A	chr1	11860000	11880000	0.172	0.58	2	bin	
TUMOUR_A	chr1	11880000	11900000	-0.114	0.543	2	bin	
TUMOUR_A	chr1	11900000	11920000	0.082	0.489	2	bin	
TUMOUR_A	chr1	11920000	11940000	-0.115	0.571	2	bin	
TUMOUR_A	chr1	11940000	11960000	0.134	0.463	2	bin	
TUMOUR_A	chr1	11960000	11980000	0.001	0.487	2	bin	
TUMOUR_A	chr1	11980000	12000000	-0.018	0.503	2	bin	
TUMOUR_A	chr1	12000000	12020000	-0.047	0.513	2	bin	
TUMOUR_A	chr1	12020000	12040000	0.05	0.486	2	bin	
TUMOUR_A	chr1	12040000	12060000	-0.233	0.437	2	bin	
TUMOUR_A	chr1	12060000	12080000	0.036	0.504	2	bin	
TUMOUR_A	chr1	12080000	12100000	0.115	0.431	2	bin	
TUMOUR_A	chr1	12100000	12120000	0.062	0.456	2	bin	
TUMOUR_A	chr1	12120000	12140000	-0.181	0.445	2	bin	
TUMOUR_A	chr1	12140000	12160000	-0.019	0.468	2	bin	
TUMOUR_A	chr1	12160000	12180000	-0.151	0.484	2	bin	
TUMOUR_A	chr1	12180000	12200000	-0.096	0.462	2	bin	
TUMOUR_A	chr1	12200000	12220000	0.074	0.507	2	bin	
TUMOUR_A	chr1	12220000	12240000	0.052	0.477	2	bin	
TUMOUR_A	chr1	12240000	12260000	-0.023	0.531	2	bin	
TUMOUR_A	chr1	12260000	12280000	0.047	0.509	2	bin	
TUMOUR_A	chr1	12280000	12300000	-0.022	0.501	2	bin	
TUMOUR_A	chr1	12300000	12320000	0.127	0.416	2	bin	
TUMOUR_A	chr1	12320000	12340000	0.097	0.581	2	bin	
TUMOUR_A	chr1	12340000	12360000	0.005	0.476	2	bin	
TUMOUR_A	chr1	12360000	12380000	-0.069	0.524	2	bin	
TUMOUR_A	chr1	12380000	12400000	-0.055	0.512	2	bin	
TUMOUR_A	chr1	12400000	12420000	0.141	0.53	2	bin	
TUMOUR_A	chr1	12420000	12440000	0.288	0.523	2	bin	
TUMOUR_A	chr1	12440000	12460000	0.031	0.431	2	bin	
TUMOUR_A	chr1	12460000	12480000	-0.023	0.558	2	bin	
TUMOUR_A	chr1	12480000	12500000	-0.084	0.469	2	bin	
TUMOUR_A	chr1	12500000	12520000	0.127	0.493	2	bin	
TUMOUR_A	chr1	12520000	12540000	-0.105	0.474	2	bin	
TUMOUR_A	chr1	12540000	12560000	-0.057	0.494	2	bin	
TUMOUR_A	chr1	12560000	12580000	0.108	0.475	2	bin	
TUMOUR_A	chr1	12580000	12600000	0.083	0.529	2	bin	
TUMOUR_A	chr1	12600000	12620000	-0.005	0.475	2	bin	
TUMOUR_A	chr1	12620000	12640000	0.013	0.507	2	bin	
TUMOUR_A	chr1	12640000	12660000	0.001	0.455	2	bin	
TUMOUR_A	chr1	12660000	12680000	-0.237	0.529	2	bin	
TUMOUR_A	chr1	12680000	12700000	0.107	0.47	2	bin	
TUMOUR_A	chr1	12700000	12720000	-0.15	0.424	2	bin	
TUMOUR_A	chr1	12720000	12740000	-0.242	0.54	2	bin	
TUMOUR_A	chr1	12740000	12760000	0.157	0.495	2	bin	
TUMOUR_A	chr1	12760000	12780000	0.066	0.535	2	bin	
TUMOUR_A	chr1	12780000	12800000	0.026	0.478	2	bin	
TUMOUR_A	chr1	12800000	12820000	-0.141	0.481	2	bin	
TUMOUR_A	chr1	12820000	12840000	-0.146	0.478	2	bin	
TUMOUR_A	chr1	12840000	12860000	0.133	0.498	2	bin	
TUMOUR_A	chr1	12860000	12880000	0.006	0.455	2	bin	
TUMOUR_A	chr1	12880000	12900000	-0.014	0.507	2	bin	
TUMOUR_A	chr1	12900000	12920000	0.14	0.469	2	bin	
TUMOUR_A	chr1	12920000	12940000	-0.032	0.496	2	bin	
TUMOUR_A	chr1	12940000	12960000	0.074	0.481	2	bin	
TUMOUR_A	chr1	12960000	12980000	0.005	0.516	2	bin	
TUMOUR_A	chr1	12980000	13000000	-0.014	0.485	2	bin	
TUMOUR_A	chr1	13000000	13020000	-0.023	0.545	2	bin	
TUMOUR_A	chr1	13020000	13040000	0.062	0.477	2	bin	
TUMOUR_A	chr1	13040000	13060000	0.058	0.49	2	bin	
TUMOUR_A	chr1	13060000	13080000	-0.064	0.543	2	bin	
TUMOUR_A	chr1	13080000	13100000	0.032	0.456	2	bin	
TUMOUR_A	chr1	13100000	13120000	0.155	0.468	2	bin	
TUMOUR_A	chr1	13120000	13140000	-0.042	0.477	2	bin	
TUMOUR_A	chr1	13140000	13160000	0.001	0.455	2	bin	
TUMOUR_A	chr1	13160000	13180000	0.032	0.463	2	bin	
TUMOUR_A	chr1	13180000	13200000	-0.019	0.533	2	bin	
TUMOUR_A	chr1	13200000	13220000	0.037	0.481	2	bin	
TUMOUR_A	chr1	13220000	13240000	-0.066	0.615	2	bin	
TUMOUR_A	chr1	13240000	13260000	-0.257	0.491	2	bin	
TUMOUR_A	chr1	13260000	13280000	0.105	0.509	2	bin	
TUMOUR_A	chr1	13280000	13300000	-0.035	0.439	2	bin	
TUMOUR_A	chr1	13300000	13320000	0.135	0.469	2	bin	
TUMOUR_A	chr1	13320000	13340000	0.104	0.467	2	bin	
TUMOUR_A	chr1	13340000	13360000	0.167	0.521	2	bin	
TUMOUR_A	chr1	13360000	13380000	-0.125	0.483	2	bin	
TUMOUR_A	chr1	13380000	13400000	0.093	0.511	2	bin	
TUMOUR_A	chr1	13400000	13420000	0.03	0.542	2	bin	
TUMOUR_A	chr1	13420000	13440000	-0.161	0.486	2	bin	
TUMOUR_A	chr1	13440000	13460000	0.073	0.508	2	bin	
TUMOUR_A	chr1	13460000	13480000	-0.045	0.499	2	bin	
TUMOUR_A	chr1	13480000	13500000	-0.061	0.481	2	bin	
TUMOUR_A	chr1	13500000	13520000	-0.079	0.543	2	bin	
TUMOUR_A	chr1	13520000	13540000	0.156	0.504	2	bin	
TUMOUR_A	chr1	13540000	13560000	0.007	0.509	2	bin	
TUMOUR_A	chr1	13560000	13580000	0.161	0.519	2	bin	
TUMOUR_A	chr1	13580000	13600000	-0.083	0.562	2	bin	
TUMOUR_A	chr1	13600000	13620000	0.16	0.523	2	bin	
TUMOUR_A	chr1	13620000	13640000	-0.277	0.41	2	bin	
TUMOUR_A	chr1	13640000	13660000	0.095	0.472	2	bin	
TUMOUR_A	chr1	13660000	13680000	-0.145	0.536	2	bin	
TUMOUR_A	chr1	13680000	13700000	-0.096	0.483	2	bin	
TUMOUR_A	chr1	13700000	13720000	0.024	0.513	2	bin	
TUMOUR_A	chr1	13720000	13740000	-0.133	0.441	2	bin	
TUMOUR_A	chr1	13740000	13760000	0.083	0.477	2	bin	
TUMOUR_A	chr1	13760000	13780000	-0.072	0.481	2	bin	
TUMOUR_A	chr1	13780000	13800000	0.062	0.468	2	bin	
TUMOUR_A	chr1	13800000	13820000	-0.277	0.471	2	bin	
TUMOUR_A	chr1	13820000	13840000	0.086	0.478	2	bin	
TUMOUR_A	chr1	13840000	13860000	0.007	0.501	2	bin	
TUMOUR_A	chr1	13860000	13880000	-0.176	0.504	2	bin	
TUMOUR_A	chr1	13880000	13900000	0.062	0.473	2	bin	
TUMOUR_A	chr1	13900000	13920000	-0.152	0.509	2	bin	
TUMOUR_A	chr1	13920000	13940000	0.221	0.473	2	bin	
TUMOUR_A	chr1	13940000	13960000	0.051	0.528	2	bin	
TUMOUR_A	chr1	13960000	13980000	0.064	0.465	2	bin	
TUMOUR_A	chr1	13980000	14000000	-0.01	0.51	2	bin	
TUMOUR_A	chr1	14000000	14020000	-0.002	0.493	2	bin	
TUMOUR_A	chr1	14020000	14040000	0.217	0.491	2	bin	
TUMOUR_A	chr1	14040000	14060000	-0.045	0.473	2	bin	
TUMOUR_A	chr1	14060000	14080000	0.086	0.449	2	bin	
TUMOUR_A	chr1	14080000	14100000	-0.087	0.488	2	bin	
TUMOUR_A	chr1	14100000	14120000	-0.143	0.439	2	bin	
TUMOUR_A	chr1	14120000	14140000	-0.075	0.53	2	bin	
TUMOUR_A	chr1	14140000	14160000	-0.117	0.491	2	bin	
TUMOUR_A	chr1	14160000	14180000	-0.092	0.521	2	bin	
TUMOUR_A	chr1	14180000	14200000	-0.131	0.561	2	bin	
TUMOUR_A	chr1	14200000	14220000	0.087	0.543	2	bin	
TUMOUR_A	chr1	14220000	14240000	0.071	0.499	2	bin	
TUMOUR_A	chr1	14240000	14260000	0.055	0.528	2	bin	
TUMOUR_A	chr1	14260000	14280000	-0.237	0.522	2	bin	
TUMOUR_A	chr1	14280000	14300000	0.169	0.472	2	bin	
TUMOUR_A	chr1	14300000	14320000	0.009	0.525	2	bin	
TUMOUR_A	chr1	14320000	14340000	0.218	0.505	2	bin	
TUMOUR_A	chr1	14340000	14360000	-0.13	0.509	2	bin	
TUMOUR_A	chr1	14360000	14380000	-0.328	0.524	2	bin	
TUMOUR_A	chr1	14380000	14400000	0.005	0.515	2	bin	
TUMOUR_A	chr1	14400000	14420000	0.086	0.498	2	bin	
TUMOUR_A	chr1	14420000	14440000	-0.064	0.474	2	bin	
TUMOUR_A	chr1	14440000	14460000	-0.19	0.498	2	bin	
TUMOUR_A	chr1	14460000	14480000	-0.048	0.515	2	bin	
TUMOUR_A	chr1	14480000	14500000	-0.035	0.558	2	bin	
TUMOUR_A	chr1	14500000	14520000	0.126	0.488	2	bin	
TUMOUR_A	chr1	14520000	14540000	-0.124	0.53	2	bin	
TUMOUR_A	chr1	14540000	14560000	-0.111	0.486	2	bin	
TUMOUR_A	chr1	14560000	14580000	-0.023	0.506	2	bin	
TUMOUR_A	chr1	14580000	14600000	0.047	0.542	2	bin	
TUMOUR_A	chr1	14600000	14620000	0.056	0.497	2	bin	
TUMOUR_A	chr1	14620000	14640000	0.164	0.525	2	bin	
TUMOUR_A	chr1	14640000	14660000	-0.041	0.531	2	bin	
TUMOUR_A	chr1	14660000	14680000	-0.072	0.448	2	bin	
TUMOUR_A	chr1	14680000	14700000	-0.122	0.536	2	bin	
TUMOUR_A	chr1	14700000	14720000	0.0	0.472	2	bin	
TUMOUR_A	chr1	14720000	14740000	0.036	0.557	2	bin	
TUMOUR_A	chr1	14740000	14760000	0.062	0.506	2	bin	
TUMOUR_A	chr1	14760000	14780000	-0.021	0.446	2	bin	
TUMOUR_A	chr1	14780000	14800000	-0.025	0.51	2	bin	
TUMOUR_A	chr1	14800000	14820000	0.205	0.449	2	bin	
TUMOUR_A	chr1	14820000	14840000	0.095	0.469	2	bin	
TUMOUR_A	chr1	14840000	14860000	0.147	0.428	2	bin	
TUMOUR_A	chr1	14860000	14880000	-0.03	0.518	2	bin	
TUMOUR_A	chr1	14880000	14900000	-0.098	0.454	2	bin	
TUMOUR_A	chr1	14900000	14920000	0.11	0.47	2	bin	
TUMOUR_A	chr1	14920000	14940000	0.183	0.529	2	bin	
TUMOUR_A	chr1	14940000	14960000	-0.082	0.507	2	bin	
TUMOUR_A	chr1	14960000	14980000	0.017	0.515	2	bin	
TUMOUR_A	chr1	14980000	15000000	0.173	0.494	2	bin	
TUMOUR_A	chr1	15000000	15020000	-0.182	0.525	2	bin	
TUMOUR_A	chr1	15020000	15040000	-0.151	0.529	2	bin	
TUMOUR_A	chr1	15040000	15060000	0.014	0.54	2	bin	
TUMOUR_A	chr1	15060000	15080000	-0.1	0.517	2	bin	
TUMOUR_A	chr1	15080000	15100000	-0.13	0.549	2	bin	
TUMOUR_A	chr1	15100000	15120000	0.166	0.561	2	bin	
TUMOUR_A	chr1	15120000	15140000	-0.05	0.471	2	bin	
TUMOUR_A	chr1	15140000	15160000	-0.061	0.538	2	bin	
TUMOUR_A	chr1	15160000	15180000	0.202	0.543	2	bin	
TUMOUR_A	chr1	15180000	15200000	-0.229	0.5	2	bin	
TUMOUR_A	chr1	15200000	15220000	-0.083	0.481	2	bin	
TUMOUR_A	chr1	15220000	15240000	0.059	0.471	2	bin	
TUMOUR_A	chr1	15240000	15260000	-0.022	0.492	2	bin	
TUMOUR_A	chr1	15260000	15280000	-0.233	0.479	2	bin	
TUMOUR_A	chr1	15280000	15300000	-0.142	0.526	2	bin	
TUMOUR_A	chr1	15300000	15320000	-0.035	0.52	2	bin	
TUMOUR_A	chr1	15320000	15340000	0.002	0.453	2	bin	
TUMOUR_A	chr1	15340000	15360000	-0.016	0.53	2	bin	
TUMOUR_A	chr1	15360000	15380000	-0.193	0.438	2	bin	
TUMOUR_A	chr1	15380000	15400000	-0.165	0.541	2	bin	
TUMOUR_A	chr1	15400000	15420000	-0.163	0.497	2	bin	
TUMOUR_A	chr1	15420000	15440000	-0.088	0.493	2	bin	
TUMOUR_A	chr1	15440000	15460000	0.023	0.539	2	bin	
TUMOUR_A	chr1	15460000	15480000	-0.018	0.613	2	bin	
TUMOUR_A	chr1	15480000	15500000	-0.002	0.574	2	bin	
TUMOUR_A	chr1	15500000	15520000	0.016	0.517	2	bin	
TUMOUR_A	chr1	15520000	15540000	-0.13	0.496	2	bin	
TUMOUR_A	chr1	15540000	15560000	0.07	0.473	2	bin	
TUMOUR_A	chr1	15560000	15580000	0.212	0.499	2	bin	
TUMOUR_A	chr1	15580000	15600000	0.029	0.473	2	bin	
TUMOUR_A	chr1	15600000	15620000	-0.227	0.443	2	bin	
TUMOUR_A	chr1	15620000	15640000	0.035	0.494	2	bin	
TUMOUR_A	chr1	15640000	15660000	-0.102	0.453	2	bin	
TUMOUR_A	chr1	15660000	15680000	0.108	0.462	2	bin	
TUMOUR_A	chr1	15680000	15700000	0.131	0.505	2	bin	
TUMOUR_A	chr1	15700000	15720000	0.239	0.499	2	bin	
TUMOUR_A	chr1	15720000	15740000	-0.07	0.536	2	bin	
TUMOUR_A	chr1	15740000	15760000	-0.122	0.52	2	bin	
